,registered_year,engine_capacity,kms_driven,max_power,seats,mileage,resale_price_Lakh,ID,prediction,city,insurance,transmission_type,owner_type,fuel_type,body_type,Date,erro_previsao,reclamacoes,previsao,lucro,prejuizo
5292,2016,1396,103369,90.0,5.0,22.0,5.19,5666,5.3339,Chandigarh,Comprehensive,Manual,Third Owner,Diesel,Hatchback,2023-05-30 04:44:17.826659436,0.14389999999999947,sem_reclamacao,0.14389999999999947,0.14389999999999947,
5293,2016,1248,90000,90.0,5.0,24.0,5.25,5667,5.6103,Delhi,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-05-30 05:24:53.703043914,0.3602999999999996,sem_reclamacao,0.3602999999999996,0.3602999999999996,
5294,2021,1996,40000,170.0,7.0,14.0,38.0,5668,37.2075,Delhi,Comprehensive,Automatic,Second Owner,Diesel,SUV,2023-05-30 06:05:29.579428394,0.7924999999999969,com_reclamacao,-0.7924999999999969,,-0.7924999999999969
5295,2015,1197,122168,80.0,5.0,20.0,4.1,5669,4.007800000000003,Jaipur,Not Available,Manual,Second Owner,Petrol,Sedan,2023-05-30 06:46:05.455812872,0.09219999999999651,sem_reclamacao,-0.09219999999999651,,-0.09219999999999651
5296,2006,1799,110000,120.0,5.0,12.0,2.25,5670,2.0675,Pune,Third Party insurance,Manual,Second Owner,Petrol,Sedan,2023-05-30 07:26:41.332197350,0.1825000000000001,sem_reclamacao,-0.1825000000000001,,-0.1825000000000001
5297,2016,1497,43238,120.0,5.0,18.0,6.74,5671,6.732700000000003,Bangalore,Comprehensive,Manual,Second Owner,Petrol,Sedan,2023-05-30 08:07:17.208581828,0.007299999999997198,sem_reclamacao,-0.007299999999997198,,-0.007299999999997198
5298,2013,1086,60000,60.0,5.0,18.0,2.3,5672,2.3317000000000023,Delhi,Third Party insurance,Manual,Second Owner,Petrol,Hatchback,2023-05-30 08:47:53.084966306,0.031700000000002504,sem_reclamacao,0.031700000000002504,0.031700000000002504,
5299,2019,909,30000,40.0,5.0,24.0,3.5,5673,3.940199999999999,Lucknow,Third Party insurance,Manual,Second Owner,Diesel,Minivans,2023-05-30 09:28:28.961350784,0.44019999999999904,sem_reclamacao,0.44019999999999904,0.44019999999999904,
5300,2022,1197,30813,80.0,5.0,20.0,6.45,5674,6.823700000000003,Bangalore,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-05-30 10:09:04.837735264,0.37370000000000303,sem_reclamacao,0.37370000000000303,0.37370000000000303,
5301,2019,1582,53540,130.0,5.0,18.0,15.5,5675,14.354800000000004,Hyderabad,Comprehensive,Automatic,First Owner,Diesel,SUV,2023-05-30 10:49:40.714119742,1.1451999999999956,com_reclamacao,-1.1451999999999956,,-1.1451999999999956
5302,2012,1248,150000,70.0,5.0,20.0,3.4,5677,3.201299999999999,Jaipur,Third Party insurance,Manual,First Owner,Diesel,Sedan,2023-05-30 11:30:16.590504220,0.198700000000001,sem_reclamacao,-0.198700000000001,,-0.198700000000001
5303,2013,1582,120000,130.0,5.0,22.0,4.5,5678,4.530999999999999,Jaipur,Third Party insurance,Manual,First Owner,Diesel,Sedan,2023-05-30 12:10:52.466888698,0.030999999999998806,sem_reclamacao,0.030999999999998806,0.030999999999998806,
5304,2017,1047,40000,70.0,5.0,28.0,2.65,5679,3.2971999999999984,Kolkata,Third Party insurance,Manual,Second Owner,Diesel,Hatchback,2023-05-30 12:51:28.343273176,0.6471999999999984,com_reclamacao,0.6471999999999984,0.6471999999999984,
5305,2019,1497,36330,110.0,5.0,22.0,10.81,5680,10.233299999999982,Chennai,Third Party,Automatic,First Owner,Diesel,SUV,2023-05-30 13:32:04.219657656,0.5767000000000184,com_reclamacao,-0.5767000000000184,,-0.5767000000000184
5306,2013,1598,105153,100.0,5.0,20.0,3.3,5681,3.718800000000002,Bangalore,Not Available,Manual,Third Owner,Diesel,Sedan,2023-05-30 14:12:40.096042134,0.4188000000000023,sem_reclamacao,0.4188000000000023,0.4188000000000023,
5307,2017,1198,80000,70.0,5.0,20.0,3.0,5682,3.1064,Jaipur,Third Party insurance,Manual,Second Owner,Petrol,Hatchback,2023-05-30 14:53:15.972426612,0.10639999999999983,sem_reclamacao,0.10639999999999983,0.10639999999999983,
5308,2015,1197,90000,80.0,5.0,20.0,4.8,5684,4.409200000000005,Delhi,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-05-30 15:33:51.848811090,0.39079999999999515,sem_reclamacao,-0.39079999999999515,,-0.39079999999999515
5309,2018,1197,23000,80.0,5.0,18.0,6.15,5685,5.832299999999993,Pune,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-05-30 16:14:27.725195568,0.3177000000000074,sem_reclamacao,-0.3177000000000074,,-0.3177000000000074
5310,2021,999,10967,110.0,5.0,16.0,9.5,5686,9.9686,Pune,Not Available,Automatic,First Owner,Petrol,Hatchback,2023-05-30 16:55:03.601580046,0.46860000000000035,sem_reclamacao,0.46860000000000035,0.46860000000000035,
5311,2016,1995,66000,190.0,5.0,22.0,25.9,5687,26.366400000000027,Chennai,Comprehensive,Automatic,First Owner,Diesel,Sedan,2023-05-30 17:35:39.477964526,0.46640000000002857,sem_reclamacao,0.46640000000002857,0.46640000000002857,
5312,2017,1197,15000,80.0,5.0,22.0,7.25,5688,7.065999999999998,Bangalore,Comprehensive,Automatic,Second Owner,Petrol,Hatchback,2023-05-30 18:16:15.354349004,0.18400000000000194,sem_reclamacao,-0.18400000000000194,,-0.18400000000000194
5313,2017,1197,39000,80.0,5.0,18.0,5.45,5689,5.496499999999995,Mumbai,Comprehensive,Automatic,First Owner,Petrol,Hatchback,2023-05-30 18:56:51.230733482,0.04649999999999466,sem_reclamacao,0.04649999999999466,0.04649999999999466,
5314,2020,1498,50000,100.0,5.0,22.0,11.5,5690,10.8596,Mumbai,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-05-30 19:37:27.107117960,0.6403999999999996,com_reclamacao,-0.6403999999999996,,-0.6403999999999996
5315,2017,1197,50035,80.0,5.0,22.0,6.99,5691,6.924600000000003,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-05-30 20:18:02.983502438,0.0653999999999968,sem_reclamacao,-0.0653999999999968,,-0.0653999999999968
5316,2012,2179,120000,120.0,8.0,12.0,3.8,5692,3.9387000000000048,Lucknow,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-05-30 20:58:38.859886916,0.13870000000000493,sem_reclamacao,0.13870000000000493,0.13870000000000493,
5317,2018,1199,31000,80.0,5.0,24.0,5.35,5693,5.451100000000008,Bangalore,Comprehensive,Automatic,Second Owner,Petrol,Hatchback,2023-05-30 21:39:14.736271396,0.10110000000000863,sem_reclamacao,0.10110000000000863,0.10110000000000863,
5318,2017,3198,86568,200.0,7.0,10.0,24.75,5694,25.0895,Ahmedabad,Comprehensive,Automatic,First Owner,Diesel,SUV,2023-05-30 22:19:50.612655874,0.339500000000001,sem_reclamacao,0.339500000000001,0.339500000000001,
5319,2010,998,53250,70.0,5.0,22.0,2.55,5695,2.485900000000002,Chennai,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-05-30 23:00:26.489040352,0.0640999999999976,sem_reclamacao,-0.0640999999999976,,-0.0640999999999976
5320,2017,1598,59010,100.0,5.0,14.0,6.38,5696,6.484599999999997,Delhi,Third Party,Manual,Second Owner,Petrol,SUV,2023-05-30 23:41:02.365424830,0.10459999999999692,sem_reclamacao,0.10459999999999692,0.10459999999999692,
5321,2012,998,73531,70.0,5.0,18.0,3.03,5697,2.9058999999999986,Pune,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-05-31 00:21:38.241809308,0.12410000000000121,sem_reclamacao,-0.12410000000000121,,-0.12410000000000121
5322,2012,1598,93097,100.0,5.0,16.0,2.87,5698,2.936400000000001,Kolkata,Third Party,Manual,First Owner,Petrol,Sedan,2023-05-31 01:02:14.118193788,0.06640000000000068,sem_reclamacao,0.06640000000000068,0.06640000000000068,
5323,2018,1498,104642,110.0,5.0,22.0,6.5,5699,6.407199999999997,Lucknow,Not Available,Manual,First Owner,Diesel,Sedan,2023-05-31 01:42:49.994578266,0.0928000000000031,sem_reclamacao,-0.0928000000000031,,-0.0928000000000031
5324,2016,1197,63837,80.0,5.0,22.0,6.69,5700,6.398300000000006,Bangalore,Comprehensive,Automatic,Second Owner,Petrol,Hatchback,2023-05-31 02:23:25.870962744,0.2916999999999943,sem_reclamacao,-0.2916999999999943,,-0.2916999999999943
5325,2018,1582,20000,130.0,5.0,18.0,12.75,5701,12.551100000000002,Mumbai,Comprehensive,Automatic,Third Owner,Diesel,SUV,2023-05-31 03:04:01.747347222,0.1988999999999983,sem_reclamacao,-0.1988999999999983,,-0.1988999999999983
5326,2022,999,4139,70.0,5.0,22.0,5.03,5702,4.934599999999991,Ahmedabad,Zero Dep,Manual,First Owner,Petrol,Hatchback,2023-05-31 03:44:37.623731700,0.09540000000000948,sem_reclamacao,-0.09540000000000948,,-0.09540000000000948
5327,2021,1197,50000,90.0,5.0,22.0,6.99,5703,6.913900000000004,Jaipur,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-05-31 04:25:13.500116178,0.07609999999999584,sem_reclamacao,-0.07609999999999584,,-0.07609999999999584
5328,2016,1197,48000,80.0,5.0,22.0,5.3,5704,5.120900000000002,Delhi,Comprehensive,Automatic,Second Owner,Petrol,Hatchback,2023-05-31 05:05:49.376500658,0.17909999999999826,sem_reclamacao,-0.17909999999999826,,-0.17909999999999826
5329,2017,796,40000,50.0,5.0,24.0,2.4,5705,2.520600000000003,Kolkata,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-05-31 05:46:25.252885136,0.12060000000000315,sem_reclamacao,0.12060000000000315,0.12060000000000315,
5330,2013,1968,60000,170.0,5.0,18.0,16.75,5708,15.762800000000002,Hyderabad,Third Party insurance,Automatic,Second Owner,Diesel,Sedan,2023-05-31 06:27:01.129269614,0.9871999999999979,com_reclamacao,-0.9871999999999979,,-0.9871999999999979
5331,2019,1199,50000,80.0,5.0,24.0,4.44,5709,4.661599999999998,Delhi,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-05-31 07:07:37.005654092,0.2215999999999978,sem_reclamacao,0.2215999999999978,0.2215999999999978,
5332,2020,1197,20000,80.0,5.0,20.0,5.7,5710,5.889600000000001,Chennai,Third Party insurance,Automatic,Third Owner,Petrol,Hatchback,2023-05-31 07:48:12.882038570,0.18960000000000043,sem_reclamacao,0.18960000000000043,0.18960000000000043,
5333,2018,1197,3578,80.0,5.0,18.0,6.15,5711,6.52159999999999,Bangalore,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-05-31 08:28:48.758423048,0.37159999999998927,sem_reclamacao,0.37159999999998927,0.37159999999998927,
5334,2020,1451,30000,140.0,6.0,12.0,15.0,5712,16.286900000000003,Mumbai,Third Party insurance,Automatic,Second Owner,Petrol,SUV,2023-05-31 09:09:24.634807528,1.2869000000000028,com_reclamacao,1.2869000000000028,1.2869000000000028,
5335,2017,1248,90000,70.0,5.0,26.0,5.0,5713,5.181100000000002,Kolkata,Third Party insurance,Manual,Second Owner,Diesel,Sedan,2023-05-31 09:50:00.511192006,0.1811000000000016,sem_reclamacao,0.1811000000000016,0.1811000000000016,
5336,2021,1497,40629,90.0,5.0,24.0,8.98,5714,8.566100000000006,Chennai,Third Party,Manual,First Owner,Diesel,Hatchback,2023-05-31 10:30:36.387576484,0.4138999999999946,sem_reclamacao,-0.4138999999999946,,-0.4138999999999946
5337,2017,1197,37000,80.0,5.0,22.0,5.4,5715,5.478499999999993,Ahmedabad,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-05-31 11:11:12.263960962,0.07849999999999291,sem_reclamacao,0.07849999999999291,0.07849999999999291,
5338,2018,1197,57944,80.0,5.0,18.0,4.67,5716,4.898100000000002,Ahmedabad,Zero Dep,Manual,First Owner,Petrol,Hatchback,2023-05-31 11:51:48.140345440,0.2281000000000022,sem_reclamacao,0.2281000000000022,0.2281000000000022,
5339,2014,998,30000,60.0,5.0,26.0,3.0,5717,3.0908999999999995,Mumbai,Third Party insurance,Manual,First Owner,CNG,Hatchback,2023-05-31 12:32:24.016729918,0.09089999999999954,sem_reclamacao,0.09089999999999954,0.09089999999999954,
5340,2012,1368,55781,90.0,5.0,14.0,2.0,5718,2.6366,Bangalore,Third Party insurance,Manual,Second Owner,Petrol,Sedan,2023-05-31 13:12:59.893114398,0.6366,com_reclamacao,0.6366,0.6366,
5341,2016,1197,59000,80.0,5.0,20.0,3.65,5719,4.178999999999996,Delhi,Comprehensive,Automatic,First Owner,Petrol,Hatchback,2023-05-31 13:53:35.769498876,0.5289999999999959,com_reclamacao,0.5289999999999959,0.5289999999999959,
5342,2018,1496,31000,110.0,5.0,18.0,7.5,5720,7.473700000000003,Delhi,Comprehensive,Manual,Second Owner,Petrol,Sedan,2023-05-31 14:34:11.645883354,0.026299999999997326,sem_reclamacao,-0.026299999999997326,,-0.026299999999997326
5343,2016,1197,31200,80.0,5.0,18.0,4.59,5721,4.764099999999996,Mumbai,Third Party,Manual,First Owner,Petrol,Hatchback,2023-05-31 15:14:47.522267832,0.1740999999999957,sem_reclamacao,0.1740999999999957,0.1740999999999957,
5344,2021,999,19647,70.0,5.0,18.0,6.0,5722,6.221400000000001,Chennai,Not Available,Manual,First Owner,Petrol,SUV,2023-05-31 15:55:23.398652310,0.22140000000000093,sem_reclamacao,0.22140000000000093,0.22140000000000093,
5345,2013,1968,40000,170.0,5.0,18.0,14.5,5723,14.0795,Jaipur,Third Party insurance,Automatic,Second Owner,Diesel,Sedan,2023-05-31 16:35:59.275036790,0.42050000000000054,sem_reclamacao,-0.42050000000000054,,-0.42050000000000054
5346,2014,1968,62000,170.0,5.0,16.0,14.95,5724,15.093400000000017,Mumbai,Comprehensive,Automatic,Second Owner,Diesel,SUV,2023-05-31 17:16:35.151421268,0.1434000000000175,sem_reclamacao,0.1434000000000175,0.1434000000000175,
5347,2021,1996,19000,220.0,6.0,12.0,32.0,5725,35.9226,Kolkata,Third Party insurance,Automatic,First Owner,Diesel,SUV,2023-05-31 17:57:11.027805746,3.9226000000000028,com_reclamacao,3.9226000000000028,3.9226000000000028,
5348,2004,1493,30000,100.0,5.0,12.0,1.0,5726,1.4085,Bangalore,Third Party insurance,Manual,Third Owner,Petrol,Sedan,2023-05-31 18:37:46.904190224,0.4085000000000001,sem_reclamacao,0.4085000000000001,0.4085000000000001,
5349,2017,1493,23000,100.0,7.0,18.0,8.9,5727,8.638499999999995,Bangalore,Comprehensive,Manual,First Owner,Diesel,SUV,2023-05-31 19:18:22.780574702,0.2615000000000052,sem_reclamacao,-0.2615000000000052,,-0.2615000000000052
5350,2021,998,44769,60.0,5.0,32.0,5.63,5728,5.667099999999997,Lucknow,Zero Dep,Manual,First Owner,CNG,Hatchback,2023-05-31 19:58:58.656959180,0.037099999999997024,sem_reclamacao,0.037099999999997024,0.037099999999997024,
5351,2016,1498,109062,100.0,5.0,22.0,6.16,5730,5.940400000000003,Chennai,Third Party,Manual,Second Owner,Diesel,SUV,2023-05-31 20:39:34.533343660,0.21959999999999713,sem_reclamacao,-0.21959999999999713,,-0.21959999999999713
5352,2013,1198,70145,70.0,5.0,16.0,3.39,5731,3.393399999999993,Mumbai,Third Party insurance,Manual,Second Owner,Petrol,Hatchback,2023-05-31 21:20:10.409728138,0.003399999999992964,sem_reclamacao,0.003399999999992964,0.003399999999992964,
5353,2018,1199,34813,80.0,5.0,24.0,5.57,5732,5.552299999999998,Pune,Third Party,Automatic,Second Owner,Petrol,Hatchback,2023-05-31 22:00:46.286112616,0.01770000000000227,sem_reclamacao,-0.01770000000000227,,-0.01770000000000227
5354,2019,1498,33000,100.0,5.0,14.0,9.95,5733,9.818400000000006,Bangalore,Comprehensive,Automatic,First Owner,Petrol,SUV,2023-05-31 22:41:22.162497094,0.1315999999999935,sem_reclamacao,-0.1315999999999935,,-0.1315999999999935
5355,2011,1197,10439,80.0,5.0,20.0,3.38,5734,2.984299999999997,Pune,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-05-31 23:21:58.038881572,0.3957000000000028,sem_reclamacao,-0.3957000000000028,,-0.3957000000000028
5356,2013,1197,32587,90.0,5.0,22.0,3.21,5735,3.535199999999997,Delhi,Third Party,Manual,First Owner,Petrol,Sedan,2023-06-01 00:02:33.915266050,0.32519999999999705,sem_reclamacao,0.32519999999999705,0.32519999999999705,
5357,2019,1198,40000,110.0,5.0,16.0,6.15,5736,6.472799999999992,Delhi,Comprehensive,Manual,First Owner,Petrol,SUV,2023-06-01 00:43:09.791650530,0.322799999999992,sem_reclamacao,0.322799999999992,0.322799999999992,
5358,2019,1582,30000,130.0,5.0,20.0,13.5,5738,12.464,Kolkata,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-06-01 01:23:45.668035008,1.0359999999999996,com_reclamacao,-1.0359999999999996,,-1.0359999999999996
5359,2015,998,26000,70.0,5.0,24.0,4.0,5739,4.0196,Pune,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-06-01 02:04:21.544419486,0.019599999999999618,sem_reclamacao,0.019599999999999618,0.019599999999999618,
5360,2012,1995,100000,180.0,5.0,16.0,16.0,5740,13.597,Bangalore,Third Party insurance,Automatic,Fourth Owner,Diesel,SUV,2023-06-01 02:44:57.420803964,2.4030000000000005,com_reclamacao,-2.4030000000000005,,-2.4030000000000005
5361,2018,1396,60000,90.0,5.0,22.0,8.6,5741,8.57110000000001,Delhi,Comprehensive,Manual,First Owner,Diesel,SUV,2023-06-01 03:25:33.297188442,0.02889999999998949,sem_reclamacao,-0.02889999999998949,,-0.02889999999998949
5362,2018,1497,39000,120.0,5.0,18.0,7.25,5742,7.409800000000002,Mumbai,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-06-01 04:06:09.173572922,0.15980000000000238,sem_reclamacao,0.15980000000000238,0.15980000000000238,
5363,2022,1462,15473,100.0,5.0,20.0,10.12,5743,10.123800000000005,Ahmedabad,Zero Dep,Manual,First Owner,Petrol,Sedan,2023-06-01 04:46:45.049957400,0.0038000000000053547,sem_reclamacao,0.0038000000000053547,0.0038000000000053547,
5364,2017,2143,60001,170.0,5.0,18.0,27.5,5744,30.3085,Kolkata,Comprehensive,Automatic,First Owner,Diesel,SUV,2023-06-01 05:27:20.926341878,2.8084999999999987,com_reclamacao,2.8084999999999987,2.8084999999999987,
5365,2021,1199,10000,120.0,5.0,18.0,10.9,5745,11.215799999999993,Chandigarh,Third Party insurance,Automatic,First Owner,Petrol,SUV,2023-06-01 06:07:56.802726356,0.3157999999999923,sem_reclamacao,0.3157999999999923,0.3157999999999923,
5366,2016,1197,43496,80.0,5.0,22.0,4.78,5746,4.872099999999992,Delhi,Third Party,Manual,First Owner,Petrol,Hatchback,2023-06-01 06:48:32.679110834,0.09209999999999141,sem_reclamacao,0.09209999999999141,0.09209999999999141,
5367,2017,1248,60000,90.0,5.0,26.0,6.5,5747,6.6074,Delhi,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-06-01 07:29:08.555495312,0.10740000000000016,sem_reclamacao,0.10740000000000016,0.10740000000000016,
5368,2017,1199,60909,90.0,5.0,18.0,5.85,5748,5.615800000000008,Pune,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-06-01 08:09:44.431879792,0.23419999999999153,sem_reclamacao,-0.23419999999999153,,-0.23419999999999153
5369,2014,2523,110000,80.0,9.0,16.0,7.0,5750,6.776300000000001,Mumbai,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-06-01 08:50:20.308264270,0.22369999999999912,sem_reclamacao,-0.22369999999999912,,-0.22369999999999912
5370,2018,1496,110000,110.0,5.0,18.0,6.5,5751,6.753000000000001,Pune,Third Party insurance,Automatic,First Owner,Petrol,Sedan,2023-06-01 09:30:56.184648748,0.253000000000001,sem_reclamacao,0.253000000000001,0.253000000000001,
5371,2013,1496,38192,90.0,5.0,16.0,3.34,5752,3.4447999999999968,Pune,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-06-01 10:11:32.061033226,0.1047999999999969,sem_reclamacao,0.1047999999999969,0.1047999999999969,
5372,2012,2993,60000,270.0,5.0,14.0,18.6,5753,20.090499999999977,Bangalore,Comprehensive,Automatic,Second Owner,Diesel,Sedan,2023-06-01 10:52:07.937417704,1.490499999999976,com_reclamacao,1.490499999999976,1.490499999999976,
5373,2016,1498,107553,100.0,5.0,28.0,4.5,5755,4.882299999999998,Hyderabad,Not Available,Manual,First Owner,Diesel,Sedan,2023-06-01 11:32:43.813802182,0.3822999999999981,sem_reclamacao,0.3822999999999981,0.3822999999999981,
5374,2018,1197,100000,80.0,5.0,22.0,4.5,5756,4.781799999999999,Ahmedabad,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-06-01 12:13:19.690186662,0.2817999999999987,sem_reclamacao,0.2817999999999987,0.2817999999999987,
5375,2019,1956,37675,170.0,5.0,18.0,20.5,5757,18.43040000000001,Bangalore,Comprehensive,Manual,First Owner,Diesel,SUV,2023-06-01 12:53:55.566571140,2.0695999999999906,com_reclamacao,-2.0695999999999906,,-2.0695999999999906
5376,2015,1248,107000,90.0,5.0,26.0,6.5,5758,5.9324,Hyderabad,Third Party insurance,Manual,First Owner,Diesel,Sedan,2023-06-01 13:34:31.442955618,0.5675999999999997,com_reclamacao,-0.5675999999999997,,-0.5675999999999997
5377,2019,1197,25905,80.0,5.0,22.0,6.6,5759,6.670200000000008,Bangalore,Comprehensive,Manual,First Owner,Petrol,Sedan,2023-06-01 14:15:07.319340096,0.0702000000000087,sem_reclamacao,0.0702000000000087,0.0702000000000087,
5378,2013,1591,80000,120.0,5.0,18.0,4.0,5760,4.006100000000001,Mumbai,Third Party insurance,Manual,Second Owner,Petrol,Sedan,2023-06-01 14:55:43.195724574,0.0061000000000008825,sem_reclamacao,0.0061000000000008825,0.0061000000000008825,
5379,2018,1997,58000,150.0,5.0,14.0,17.9,5761,18.223600000000022,Delhi,Third Party insurance,Automatic,First Owner,Petrol,SUV,2023-06-01 15:36:19.072109054,0.32360000000002387,sem_reclamacao,0.32360000000002387,0.32360000000002387,
5380,2021,1462,13614,100.0,5.0,18.0,8.0,5762,8.4137,Ahmedabad,Zero Dep,Manual,First Owner,Petrol,SUV,2023-06-01 16:16:54.948493532,0.4137000000000004,sem_reclamacao,0.4137000000000004,0.4137000000000004,
