registered_year,engine_capacity,kms_driven,max_power,seats,mileage,resale_price_Lakh,ID,prediction,insurance,transmission_type,owner_type,fuel_type,body_type
2016,998,38980,70.0,5.0,18.0,4.0,8493,4.0278,Comprehensive,Manual,Second Owner,Petrol,Hatchback
2014,1498,30000,100.0,5.0,20.0,3.4,8494,3.874999999999996,Third Party insurance,Manual,First Owner,Diesel,Sedan
2008,1796,50000,190.0,5.0,12.0,7.5,8495,7.241199999999999,Third Party insurance,Automatic,Second Owner,Petrol,Sedan
2009,998,45112,70.0,5.0,22.0,1.51,8496,1.5784457000000018,Third Party,Manual,First Owner,Petrol,Hatchback
2018,1999,51000,180.0,5.0,20.0,29.95,8497,33.69949999999997,Comprehensive,Automatic,First Owner,Diesel,Sedan
2019,1047,30246,70.0,5.0,28.0,4.08,8498,4.649599999999997,Zero Dep,Manual,First Owner,Diesel,Hatchback
2017,1396,69000,90.0,5.0,22.0,6.9,8499,6.842699999999993,Third Party insurance,Manual,First Owner,Diesel,Hatchback
2015,1498,20000,100.0,5.0,26.0,7.5,8500,7.424100000000001,Third Party insurance,Manual,Second Owner,Diesel,Sedan
2016,1197,58000,80.0,5.0,18.0,5.85,8501,6.032800000000008,Comprehensive,Automatic,Second Owner,Petrol,Hatchback
2014,998,75117,60.0,5.0,26.0,2.7,8502,2.7395999999999976,Not Available,Manual,Third Owner,CNG,Hatchback
2022,1996,42676,220.0,6.0,12.0,36.75,8503,38.52400000000001,Comprehensive,Automatic,First Owner,Diesel,SUV
2018,1999,50000,180.0,5.0,16.0,45.5,8504,44.1845,Third Party insurance,Automatic,First Owner,Diesel,SUV
2022,1197,10000,90.0,5.0,22.0,8.35,8505,7.996700000000008,Third Party insurance,Manual,First Owner,Petrol,Sedan
2016,1461,35000,110.0,5.0,20.0,9.45,8506,8.292000000000002,Comprehensive,Automatic,Second Owner,Diesel,SUV
2016,1248,36000,90.0,5.0,20.0,5.65,8508,5.870699999999992,Comprehensive,Manual,First Owner,Diesel,Hatchback
2009,4999,90000,500.0,5.0,22.0,19.25,8509,23.687600000000003,Third Party insurance,Automatic,Second Owner,Petrol,SUV
2015,1405,120000,50.0,5.0,18.0,1.95,8510,2.3324999999999987,Third Party insurance,Manual,Third Owner,Diesel,Hatchback
2018,1497,54241,120.0,5.0,18.0,7.4,8511,7.42069999999999,Comprehensive,Manual,First Owner,Petrol,Sedan
2018,1498,30871,100.0,5.0,24.0,9.45,8512,9.174100000000008,Third Party,Manual,First Owner,Diesel,SUV
2015,1995,70000,190.0,5.0,22.0,14.5,8513,15.306800000000008,Comprehensive,Automatic,Second Owner,Diesel,Sedan
2018,1395,46300,150.0,5.0,20.0,24.9,8514,24.884700000000034,Comprehensive,Automatic,First Owner,Petrol,Sedan
2020,998,74740,70.0,5.0,20.0,5.5,8515,5.4631000000000025,Comprehensive,Automatic,First Owner,Petrol,Hatchback
2013,2179,70000,140.0,7.0,16.0,6.3,8516,6.1373,Third Party insurance,Manual,First Owner,Diesel,SUV
2017,1497,56211,120.0,5.0,14.0,7.77,8517,8.37209999999999,Comprehensive,Automatic,Second Owner,Petrol,SUV
2018,999,64592,70.0,5.0,24.0,3.53,8518,3.5198999999999945,Third Party,Manual,Second Owner,Petrol,Hatchback
2016,1984,103000,180.0,5.0,14.0,16.25,8519,19.4639,Third Party insurance,Automatic,First Owner,Diesel,SUV
2021,796,23003,50.0,5.0,22.0,4.0,8520,4.152399999999999,Comprehensive,Manual,First Owner,Petrol,Hatchback
2018,998,28978,70.0,5.0,22.0,4.94,8521,4.7368,Comprehensive,Automatic,Second Owner,Petrol,Hatchback
2017,1248,120000,70.0,5.0,26.0,7.2,8522,6.530200000000003,Third Party insurance,Manual,First Owner,Diesel,Sedan
2019,998,15000,70.0,5.0,18.0,4.5,8523,4.67,Comprehensive,Manual,First Owner,Petrol,Hatchback
2017,1373,59812,90.0,5.0,20.0,6.25,8524,6.0192,Not Available,Automatic,First Owner,Petrol,Sedan
2018,1197,55152,80.0,5.0,18.0,7.1,8526,6.644600000000006,Zero Dep,Manual,First Owner,Petrol,Hatchback
2019,1197,50000,80.0,5.0,18.0,6.0,8527,6.0286,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
2017,1591,68353,120.0,5.0,12.0,9.67,8528,9.797499999999992,Comprehensive,Automatic,First Owner,Petrol,SUV
2013,998,46225,70.0,5.0,20.0,3.3,8530,3.181700000000003,Comprehensive,Manual,First Owner,Petrol,Hatchback
2020,1199,22336,120.0,5.0,18.0,10.5,8531,9.965000000000002,Third Party insurance,Manual,First Owner,Petrol,SUV
2017,1248,109700,70.0,5.0,28.0,6.92,8532,6.895799999999995,Comprehensive,Automatic,First Owner,Diesel,Sedan
2011,1598,63477,100.0,5.0,16.0,2.59,8533,2.7155,Third Party,Manual,First Owner,Petrol,Sedan
2018,1582,69872,130.0,5.0,22.0,10.95,8534,10.557000000000013,Third Party insurance,Automatic,First Owner,Diesel,Sedan
2013,1197,75744,80.0,5.0,18.0,3.76,8535,3.736899999999996,Comprehensive,Manual,First Owner,Petrol,Hatchback
2020,1197,15711,80.0,5.0,22.0,8.0,8536,7.681999999999999,Not Available,Automatic,First Owner,Petrol,Hatchback
2014,1598,110399,100.0,5.0,20.0,4.55,8537,4.449500000000004,Comprehensive,Manual,Second Owner,Diesel,Sedan
2017,1499,45531,110.0,5.0,16.0,5.61,8538,5.723800000000007,Comprehensive,Manual,First Owner,Petrol,SUV
2019,1199,16883,90.0,5.0,20.0,8.38,8539,8.170399999999995,Third Party insurance,Automatic,First Owner,Petrol,Sedan
2016,1591,64850,120.0,5.0,16.0,9.95,8540,9.204400000000009,Third Party insurance,Manual,First Owner,Petrol,SUV
2011,2953,82000,150.0,7.0,12.0,4.5,8541,5.3431,Comprehensive,Automatic,Second Owner,Diesel,SUV
2018,1199,53399,90.0,5.0,18.0,7.99,8542,7.699900000000006,Zero Dep,Manual,First Owner,Petrol,SUV
2016,1968,42840,140.0,5.0,20.0,21.9,8543,18.984900000000025,Comprehensive,Automatic,First Owner,Diesel,Sedan
2019,998,117010,120.0,5.0,18.0,8.77,8544,9.115099999999993,Third Party insurance,Automatic,First Owner,Petrol,SUV
2018,1591,106506,120.0,5.0,16.0,9.07,8545,9.136700000000014,Comprehensive,Manual,First Owner,Petrol,SUV
2019,1197,50000,80.0,5.0,20.0,5.7,8546,5.616499999999995,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2016,1591,75120,120.0,5.0,12.0,8.56,8547,8.648499999999988,Third Party insurance,Manual,Second Owner,Petrol,SUV
2011,1598,60000,100.0,5.0,16.0,3.5,8548,3.326599999999999,Third Party insurance,Manual,Second Owner,Petrol,Sedan
2012,1373,40000,90.0,7.0,16.0,5.45,8549,5.3017999999999965,Third Party insurance,Manual,Second Owner,Petrol,MUV
2011,1968,60000,170.0,5.0,18.0,9.25,8550,9.402,Third Party,Automatic,First Owner,Diesel,Sedan
2017,1991,49000,240.0,5.0,12.0,37.5,8551,38.9124,Comprehensive,Automatic,Second Owner,Petrol,SUV
2016,1497,40000,120.0,7.0,16.0,10.0,8552,9.109000000000002,Third Party insurance,Manual,First Owner,Petrol,SUV
2019,1598,28655,100.0,5.0,16.0,8.8,8553,8.722499999999993,Third Party,Manual,First Owner,Petrol,Sedan
2013,1197,45476,90.0,5.0,20.0,4.13,8554,3.869499999999998,Third Party,Manual,Second Owner,Petrol,Sedan
2022,1197,2580,90.0,5.0,22.0,7.62,8555,7.938100000000003,Third Party,Automatic,First Owner,Petrol,Hatchback
2018,1199,8769,80.0,5.0,24.0,4.39,8556,4.872399999999992,Third Party insurance,Automatic,Second Owner,Petrol,Hatchback
2014,1197,53488,90.0,5.0,22.0,4.56,8557,4.645500000000001,Comprehensive,Manual,Second Owner,Petrol,Sedan
2016,799,56876,50.0,5.0,22.0,2.7,8558,2.842999999999996,Comprehensive,Manual,First Owner,Petrol,Hatchback
2013,1598,75000,100.0,5.0,14.0,3.95,8559,3.769799999999996,Comprehensive,Manual,First Owner,Petrol,SUV
2020,1197,10118,90.0,5.0,22.0,6.09,8560,6.257999999999998,Comprehensive,Manual,First Owner,Petrol,Hatchback
2016,1991,65023,360.0,5.0,16.0,33.75,8561,39.9392,Third Party insurance,Automatic,Third Owner,Petrol,Sedan
2016,1497,99821,120.0,5.0,18.0,6.41,8562,6.268200000000002,Third Party,Manual,First Owner,Petrol,Sedan
2018,1248,54000,70.0,5.0,28.0,4.55,8563,4.718700000000005,Comprehensive,Manual,First Owner,Diesel,Hatchback
2018,1248,98061,90.0,5.0,24.0,8.0,8564,7.984300000000001,Not Available,Manual,First Owner,Diesel,SUV
2014,1968,62297,140.0,5.0,20.0,12.9,8565,12.639900000000006,Comprehensive,Automatic,First Owner,Diesel,Sedan
2021,1493,40000,110.0,5.0,18.0,20.0,8566,19.054,Third Party insurance,Automatic,First Owner,Diesel,SUV
2016,1497,70000,120.0,7.0,16.0,8.0,8567,7.484400000000001,Third Party insurance,Manual,First Owner,Petrol,SUV
2012,1248,120000,70.0,5.0,22.0,4.0,8568,3.9294,Third Party insurance,Manual,First Owner,Diesel,Hatchback
2022,1197,19259,90.0,5.0,22.0,8.38,8569,8.063699999999997,Third Party,Manual,First Owner,Petrol,Hatchback
2016,1198,40000,90.0,5.0,18.0,3.6,8570,3.6789000000000014,Third Party insurance,Manual,Third Owner,Petrol,Sedan
2021,998,14831,120.0,5.0,20.0,10.98,8571,11.252300000000012,Comprehensive,Automatic,First Owner,Petrol,Hatchback
2012,998,139288,60.0,5.0,26.0,2.0,8572,1.9653,Not Available,Manual,Second Owner,CNG,Hatchback
2015,1591,80000,120.0,5.0,12.0,6.25,8573,7.015399999999999,Third Party insurance,Automatic,First Owner,Petrol,SUV
2017,1197,27093,80.0,5.0,18.0,4.79,8574,4.722200000000008,Comprehensive,Manual,Second Owner,Petrol,Hatchback
2012,998,100000,70.0,5.0,18.0,1.86,8575,2.0599000000000043,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
2012,998,46855,70.0,5.0,20.0,2.33,8576,2.5673000000000026,Third Party,Manual,First Owner,Petrol,Hatchback
2021,1199,32293,90.0,5.0,18.0,7.31,8577,7.581299999999988,Not Available,Automatic,First Owner,Petrol,Sedan
2017,2393,60000,150.0,7.0,14.0,14.49,8578,14.736600000000005,Third Party insurance,Manual,First Owner,Diesel,MUV
2013,1586,72500,100.0,5.0,16.0,3.35,8579,3.4544000000000024,Comprehensive,Manual,First Owner,Petrol,Sedan
2019,796,20320,50.0,5.0,22.0,3.24,8580,3.226000000000003,Third Party,Manual,First Owner,Petrol,Hatchback
2021,1197,29093,90.0,5.0,18.0,7.6,8581,7.577300000000009,Comprehensive,Manual,First Owner,Petrol,Hatchback
2019,1197,41000,80.0,5.0,18.0,6.26,8582,6.074499999999995,Comprehensive,Manual,First Owner,Petrol,Hatchback
2014,998,44140,60.0,5.0,26.0,3.36,8583,3.336600000000004,Comprehensive,Manual,First Owner,CNG,Hatchback
2014,1968,70000,170.0,5.0,14.0,14.25,8584,14.0309,Third Party insurance,Automatic,First Owner,Diesel,SUV
2008,998,106215,70.0,5.0,18.0,1.75,8585,1.6885575999999998,Comprehensive,Manual,First Owner,Petrol,Hatchback
2015,2993,50000,260.0,5.0,16.0,25.0,8586,25.9125,Third Party insurance,Automatic,Second Owner,Diesel,Sedan
2010,998,90000,70.0,5.0,18.0,2.1,8587,1.9733999999999985,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
2012,1497,100000,120.0,5.0,16.0,3.95,8588,3.8748999999999953,Third Party insurance,Automatic,First Owner,Petrol,Sedan
2022,1197,21555,90.0,5.0,22.0,8.09,8589,7.895600000000004,Zero Dep,Manual,First Owner,Petrol,Hatchback
2021,1197,17929,80.0,5.0,20.0,7.18,8590,7.316199999999991,Third Party,Manual,First Owner,Petrol,Hatchback
2012,2179,63000,190.0,5.0,12.0,22.5,8591,17.942200000000003,Comprehensive,Automatic,Second Owner,Diesel,SUV
2019,1248,87576,90.0,5.0,24.0,7.41,8592,7.658899999999999,Third Party,Automatic,First Owner,Diesel,SUV
2018,999,59000,70.0,5.0,24.0,4.5,8593,4.230300000000001,Third Party insurance,Automatic,First Owner,Petrol,Hatchback
2021,999,17210,100.0,5.0,18.0,9.1,8594,9.349700000000007,Zero Dep,Automatic,First Owner,Petrol,SUV
2011,1197,94863,80.0,5.0,20.0,2.29,8595,2.2424,Third Party,Manual,First Owner,Petrol,Hatchback
2014,1968,51000,150.0,5.0,16.0,13.75,8597,12.447,Third Party insurance,Automatic,First Owner,Diesel,Sedan
2018,999,13500,70.0,5.0,24.0,4.25,8598,3.8995000000000006,Comprehensive,Manual,Second Owner,Petrol,Hatchback
2019,1197,22000,80.0,5.0,18.0,7.95,8599,7.666400000000005,Comprehensive,Manual,First Owner,Petrol,SUV
2021,1462,36450,100.0,5.0,18.0,9.17,8600,8.992899999999992,Comprehensive,Manual,First Owner,Petrol,SUV
2016,2755,110000,170.0,7.0,12.0,20.0,8601,18.8613,Third Party insurance,Automatic,First Owner,Diesel,MUV
2013,1197,55320,90.0,5.0,22.0,4.1,8602,4.150000000000005,Third Party insurance,Manual,First Owner,Petrol,Sedan
2009,998,150000,70.0,5.0,18.0,1.45,8603,1.3554273000000006,Third Party insurance,Manual,Third Owner,Petrol,Hatchback
2010,1405,90000,70.0,5.0,20.0,2.25,8604,1.9943467000000008,Third Party insurance,Manual,First Owner,Diesel,Sedan
2020,1497,19000,110.0,5.0,16.0,12.5,8605,12.230600000000004,Comprehensive,Manual,First Owner,Petrol,SUV
2018,1197,112234,80.0,5.0,22.0,5.3,8606,5.518600000000001,Comprehensive,Automatic,First Owner,Petrol,Sedan
2017,1497,70660,120.0,5.0,18.0,7.31,8607,7.47439999999999,Third Party insurance,Automatic,First Owner,Petrol,Sedan
2019,1591,52076,120.0,5.0,16.0,9.34,8608,9.583900000000009,Third Party insurance,Manual,First Owner,Petrol,SUV
2013,1197,78853,90.0,5.0,22.0,3.52,8610,3.497299999999998,Comprehensive,Manual,First Owner,Petrol,Sedan
2008,998,30000,70.0,5.0,18.0,0.75,8611,0.7240000000000002,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2015,1364,126884,70.0,5.0,24.0,3.85,8612,3.727800000000004,Third Party insurance,Manual,Second Owner,Diesel,Sedan
2018,1368,40000,100.0,5.0,20.0,6.0,8613,6.130199999999999,Third Party insurance,Manual,Third Owner,Petrol,Sedan
2016,1248,68151,90.0,5.0,28.0,6.79,8615,6.659699999999998,Third Party,Manual,First Owner,Diesel,Sedan
2019,2967,35000,240.0,7.0,14.0,62.5,8616,60.1405,Comprehensive,Automatic,First Owner,Diesel,SUV
2017,2393,47000,150.0,8.0,14.0,16.7,8617,16.586500000000022,Comprehensive,Manual,First Owner,Diesel,MUV
2021,1497,14000,90.0,5.0,24.0,8.91,8618,8.699499999999993,Third Party insurance,Manual,First Owner,Diesel,Hatchback
2015,2143,43000,200.0,5.0,14.0,18.75,8619,19.76880000000001,Comprehensive,Automatic,First Owner,Diesel,Sedan
2019,1798,29882,180.0,5.0,16.0,22.9,8620,22.340800000000023,Comprehensive,Automatic,First Owner,Petrol,Sedan
2013,2982,56000,170.0,7.0,12.0,18.75,8621,21.049000000000007,Comprehensive,Manual,First Owner,Diesel,SUV
2014,1197,58833,90.0,5.0,22.0,4.66,8622,4.639900000000006,Third Party,Manual,Second Owner,Petrol,Sedan
2019,1999,25000,180.0,5.0,16.0,49.5,8623,48.1585,Comprehensive,Automatic,First Owner,Diesel,SUV
2014,1197,75688,80.0,5.0,18.0,3.77,8624,3.643400000000001,Comprehensive,Manual,First Owner,Petrol,Hatchback
2011,1197,114000,80.0,5.0,18.0,2.8,8625,2.897800000000004,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2019,1968,71100,140.0,5.0,16.0,23.5,8626,21.9362,Comprehensive,Automatic,First Owner,Diesel,SUV
2018,1199,47057,90.0,5.0,20.0,6.2,8627,6.248900000000001,Comprehensive,Manual,First Owner,Petrol,Sedan
2010,1497,67765,120.0,5.0,16.0,2.41,8628,2.512299999999999,Comprehensive,Manual,First Owner,Petrol,Sedan
2022,1451,10000,140.0,6.0,16.0,22.5,8629,21.7921,Third Party insurance,Automatic,First Owner,Petrol,SUV
2013,1995,100000,180.0,5.0,18.0,12.0,8630,11.709999999999996,Third Party insurance,Automatic,Second Owner,Diesel,Sedan
2020,1197,30109,80.0,5.0,20.0,6.98,8631,6.696000000000003,Comprehensive,Manual,First Owner,Petrol,Sedan
2021,1496,33206,110.0,5.0,18.0,9.78,8632,10.149699999999989,Comprehensive,Automatic,First Owner,Petrol,Sedan
2016,1197,91960,80.0,5.0,22.0,4.14,8633,4.365799999999993,Comprehensive,Manual,First Owner,Petrol,Hatchback
2018,998,56156,70.0,5.0,24.0,3.43,8634,3.5414000000000025,Zero Dep,Manual,First Owner,Petrol,Hatchback
2019,1395,20000,150.0,5.0,20.0,25.0,8635,25.793500000000005,Third Party insurance,Automatic,Second Owner,Petrol,Sedan
2013,998,82381,70.0,5.0,20.0,2.31,8636,2.4877000000000016,Third Party,Manual,Third Owner,Petrol,Hatchback
2011,1582,83667,130.0,5.0,22.0,3.85,8637,3.921500000000005,Third Party insurance,Manual,Second Owner,Diesel,Sedan
2016,3198,80000,200.0,7.0,10.0,23.5,8638,25.5925,Comprehensive,Automatic,First Owner,Diesel,SUV
2019,1196,63251,70.0,5.0,16.0,4.85,8639,5.271200000000007,Comprehensive,Manual,First Owner,Petrol,Minivans
2010,1586,39000,100.0,5.0,16.0,1.85,8640,2.2898999999999976,Third Party insurance,Manual,First Owner,Petrol,Sedan
2013,1498,120000,90.0,5.0,22.0,3.5,8641,3.3906999999999994,Third Party insurance,Manual,First Owner,Diesel,SUV
2016,1497,10000,120.0,5.0,18.0,9.0,8642,9.084599999999998,Third Party insurance,Manual,First Owner,Petrol,Sedan
2017,1248,120000,70.0,5.0,24.0,2.9,8643,3.627199999999996,Third Party insurance,Manual,First Owner,Diesel,Sedan
2011,1197,28000,80.0,5.0,20.0,2.85,8644,2.593699999999998,Comprehensive,Manual,First Owner,Petrol,Hatchback
2018,1950,57000,190.0,5.0,16.0,41.8,8645,41.58030000000005,Comprehensive,Automatic,First Owner,Diesel,Sedan
2012,1197,70000,90.0,5.0,20.0,3.3,8646,3.143200000000004,Third Party insurance,Manual,Second Owner,Petrol,Sedan
2017,1197,54238,80.0,5.0,22.0,5.0,8647,5.335999999999999,Not Available,Manual,First Owner,Petrol,Hatchback
2020,998,11768,70.0,5.0,22.0,4.28,8648,4.429599999999994,Comprehensive,Manual,First Owner,Petrol,Hatchback
2017,1198,49453,80.0,6.0,18.0,3.71,8649,3.8594999999999984,Third Party insurance,Manual,First Owner,Petrol,SUV
2012,1591,40000,120.0,5.0,18.0,3.5,8650,3.685200000000001,Third Party insurance,Manual,Second Owner,Petrol,Sedan
2021,1197,48683,110.0,5.0,16.0,11.1,8651,10.46150000000001,Third Party,Manual,First Owner,Petrol,SUV
2017,1598,57000,100.0,5.0,16.0,6.95,8652,6.634600000000001,Third Party,Manual,First Owner,Petrol,Sedan
2017,1197,24000,80.0,5.0,18.0,6.1,8653,6.259400000000007,Third Party insurance,Automatic,First Owner,Petrol,Hatchback
2018,1995,21000,190.0,5.0,20.0,26.89,8654,31.13669999999999,Comprehensive,Automatic,First Owner,Diesel,SUV
2013,1197,76950,80.0,5.0,18.0,3.16,8655,3.274700000000001,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2019,1396,36374,90.0,5.0,24.0,8.5,8656,8.8163,Third Party insurance,Manual,First Owner,Diesel,SUV
2020,1353,47000,140.0,5.0,16.0,15.5,8657,15.494800000000003,Comprehensive,Automatic,First Owner,Petrol,SUV
2018,999,37399,70.0,5.0,24.0,3.73,8658,3.7034000000000025,Comprehensive,Automatic,First Owner,Petrol,Hatchback
2011,2982,57001,170.0,7.0,12.0,65.75,8659,48.80849999999999,Comprehensive,Automatic,Third Owner,Diesel,SUV
2019,1498,77459,100.0,5.0,24.0,8.11,8660,8.122100000000007,Zero Dep,Manual,First Owner,Diesel,SUV
2021,1197,20000,80.0,5.0,20.0,7.9,8661,7.934699999999992,Third Party insurance,Automatic,First Owner,Petrol,Hatchback
2015,1197,43371,80.0,5.0,18.0,6.24,8662,5.992700000000001,Comprehensive,Manual,Second Owner,Petrol,Hatchback
2014,624,20000,40.0,4.0,26.0,1.15,8663,1.2290000000000016,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2017,1497,53326,120.0,5.0,18.0,6.34,8664,6.672999999999997,Comprehensive,Manual,Second Owner,Petrol,Sedan
2017,1497,26000,120.0,5.0,18.0,9.25,8665,8.9556,Comprehensive,Automatic,First Owner,Petrol,Sedan
2011,2143,86000,200.0,5.0,14.0,10.4,8666,11.079899999999991,Comprehensive,Automatic,Second Owner,Diesel,Sedan
2020,1462,30000,100.0,5.0,20.0,7.85,8667,7.943500000000009,Third Party insurance,Manual,Second Owner,Petrol,Sedan
2011,1197,60000,80.0,5.0,20.0,1.9,8668,1.9072657000000013,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
2016,2967,70000,240.0,7.0,12.0,36.9,8669,39.00180000000003,Comprehensive,Automatic,First Owner,Diesel,SUV
2022,1956,45000,170.0,7.0,14.0,25.25,8670,23.9883,Comprehensive,Automatic,First Owner,Diesel,SUV
2010,998,15588,70.0,5.0,18.0,1.97,8671,2.0170999999999992,Comprehensive,Manual,First Owner,Petrol,Hatchback
2014,1248,50000,70.0,5.0,26.0,4.0,8672,3.9924999999999993,Third Party insurance,Manual,First Owner,Diesel,Hatchback
2018,1248,64000,70.0,5.0,28.0,4.4,8674,4.761599999999998,Comprehensive,Manual,First Owner,Diesel,Hatchback
2012,1197,62565,80.0,5.0,20.0,1.99,8675,2.246600000000002,Third Party,Manual,Third Owner,Petrol,Hatchback
2012,1197,53072,90.0,5.0,22.0,4.07,8676,3.894599999999997,Comprehensive,Manual,First Owner,Petrol,Hatchback
2016,1499,56394,110.0,5.0,16.0,4.1,8677,4.526700000000006,Comprehensive,Manual,First Owner,Petrol,SUV
2021,999,17632,100.0,5.0,20.0,7.68,8678,7.879399999999989,Zero Dep,Manual,First Owner,Petrol,SUV
2020,998,46600,120.0,5.0,18.0,9.3,8679,9.354299999999986,Third Party,Manual,Second Owner,Petrol,SUV
2020,1197,35980,80.0,5.0,20.0,6.51,8680,6.709199999999997,Third Party insurance,Automatic,First Owner,Petrol,Hatchback
2016,998,60000,60.0,5.0,26.0,3.0,8682,3.025,Third Party insurance,Manual,Second Owner,CNG,Hatchback
2016,1086,54838,70.0,5.0,20.0,2.69,8683,2.84,Third Party,Manual,Third Owner,Petrol,Hatchback
2004,993,90000,60.0,5.0,18.0,0.8,8684,0.7135999999999995,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2009,1150,83251,70.0,5.0,16.0,1.7,8685,1.5993134999999996,Comprehensive,Manual,Second Owner,Petrol,Hatchback
2017,999,50000,70.0,5.0,24.0,2.7,8686,2.825599999999998,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2009,1798,65000,140.0,5.0,14.0,1.95,8687,2.104099999999998,Third Party insurance,Manual,Second Owner,CNG,Sedan
2012,1497,77267,120.0,5.0,16.0,4.3,8688,4.1253000000000055,Third Party insurance,Manual,First Owner,Petrol,Sedan
2018,998,86555,70.0,5.0,24.0,3.03,8689,3.355599999999997,Comprehensive,Manual,First Owner,Petrol,Hatchback
2018,1497,50000,120.0,5.0,14.0,8.0,8690,7.8931,Third Party insurance,Automatic,First Owner,Petrol,SUV
2017,998,50000,70.0,5.0,22.0,3.51,8691,3.5854999999999966,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
