,Date
7182,2023-07-22 11:34:24.193323520
7183,2023-07-22 12:15:00.069708000
7184,2023-07-22 12:55:35.946092478
7185,2023-07-22 13:36:11.822476956
7186,2023-07-22 14:16:47.698861434
7187,2023-07-22 14:57:23.575245912
7188,2023-07-22 15:37:59.451630392
7189,2023-07-22 16:18:35.328014870
7190,2023-07-22 16:59:11.204399348
7191,2023-07-22 17:39:47.080783826
7192,2023-07-22 18:20:22.957168304
7193,2023-07-22 19:00:58.833552782
7194,2023-07-22 19:41:34.709937262
7195,2023-07-22 20:22:10.586321740
7196,2023-07-22 21:02:46.462706218
7197,2023-07-22 21:43:22.339090696
7198,2023-07-22 22:23:58.215475174
7199,2023-07-22 23:04:34.091859652
7200,2023-07-22 23:45:09.968244132
7201,2023-07-23 00:25:45.844628610
7202,2023-07-23 01:06:21.721013088
7203,2023-07-23 01:46:57.597397566
7204,2023-07-23 02:27:33.473782044
7205,2023-07-23 03:08:09.350166524
7206,2023-07-23 03:48:45.226551002
7207,2023-07-23 04:29:21.102935480
7208,2023-07-23 05:09:56.979319958
7209,2023-07-23 05:50:32.855704436
7210,2023-07-23 06:31:08.732088914
7211,2023-07-23 07:11:44.608473394
7212,2023-07-23 07:52:20.484857872
7213,2023-07-23 08:32:56.361242350
7214,2023-07-23 09:13:32.237626828
7215,2023-07-23 09:54:08.114011306
7216,2023-07-23 10:34:43.990395784
7217,2023-07-23 11:15:19.866780264
7218,2023-07-23 11:55:55.743164742
7219,2023-07-23 12:36:31.619549220
7220,2023-07-23 13:17:07.495933698
7221,2023-07-23 13:57:43.372318176
7222,2023-07-23 14:38:19.248702654
7223,2023-07-23 15:18:55.125087134
7224,2023-07-23 15:59:31.001471612
7225,2023-07-23 16:40:06.877856090
7226,2023-07-23 17:20:42.754240568
7227,2023-07-23 18:01:18.630625046
7228,2023-07-23 18:41:54.507009526
7229,2023-07-23 19:22:30.383394004
7230,2023-07-23 20:03:06.259778482
7231,2023-07-23 20:43:42.136162960
7232,2023-07-23 21:24:18.012547438
7233,2023-07-23 22:04:53.888931916
7234,2023-07-23 22:45:29.765316396
7235,2023-07-23 23:26:05.641700874
7236,2023-07-24 00:06:41.518085352
7237,2023-07-24 00:47:17.394469830
7238,2023-07-24 01:27:53.270854308
7239,2023-07-24 02:08:29.147238786
7240,2023-07-24 02:49:05.023623266
7241,2023-07-24 03:29:40.900007744
7242,2023-07-24 04:10:16.776392222
7243,2023-07-24 04:50:52.652776700
7244,2023-07-24 05:31:28.529161178
7245,2023-07-24 06:12:04.405545658
7246,2023-07-24 06:52:40.281930136
7247,2023-07-24 07:33:16.158314614
7248,2023-07-24 08:13:52.034699092
7249,2023-07-24 08:54:27.911083570
7250,2023-07-24 09:35:03.787468048
7251,2023-07-24 10:15:39.663852528
7252,2023-07-24 10:56:15.540237006
7253,2023-07-24 11:36:51.416621484
7254,2023-07-24 12:17:27.293005962
7255,2023-07-24 12:58:03.169390440
7256,2023-07-24 13:38:39.045774918
7257,2023-07-24 14:19:14.922159398
7258,2023-07-24 14:59:50.798543876
7259,2023-07-24 15:40:26.674928354
7260,2023-07-24 16:21:02.551312832
7261,2023-07-24 17:01:38.427697310
7262,2023-07-24 17:42:14.304081790
7263,2023-07-24 18:22:50.180466268
7264,2023-07-24 19:03:26.056850746
7265,2023-07-24 19:44:01.933235224
7266,2023-07-24 20:24:37.809619702
7267,2023-07-24 21:05:13.686004180
7268,2023-07-24 21:45:49.562388660
7269,2023-07-24 22:26:25.438773138
7270,2023-07-24 23:07:01.315157616
7271,2023-07-24 23:47:37.191542094
7272,2023-07-25 00:28:13.067926572
7273,2023-07-25 01:08:48.944311050
7274,2023-07-25 01:49:24.820695530
7275,2023-07-25 02:30:00.697080008
7276,2023-07-25 03:10:36.573464486
7277,2023-07-25 03:51:12.449848964
7278,2023-07-25 04:31:48.326233442
7279,2023-07-25 05:12:24.202617922
7280,2023-07-25 05:53:00.079002400
7281,2023-07-25 06:33:35.955386878
7282,2023-07-25 07:14:11.831771356
7283,2023-07-25 07:54:47.708155834
7284,2023-07-25 08:35:23.584540312
7285,2023-07-25 09:15:59.460924792
7286,2023-07-25 09:56:35.337309270
7287,2023-07-25 10:37:11.213693748
7288,2023-07-25 11:17:47.090078226
7289,2023-07-25 11:58:22.966462704
7290,2023-07-25 12:38:58.842847182
7291,2023-07-25 13:19:34.719231662
7292,2023-07-25 14:00:10.595616140
7293,2023-07-25 14:40:46.472000618
7294,2023-07-25 15:21:22.348385096
7295,2023-07-25 16:01:58.224769574
7296,2023-07-25 16:42:34.101154052
7297,2023-07-25 17:23:09.977538532
7298,2023-07-25 18:03:45.853923010
7299,2023-07-25 18:44:21.730307488
7300,2023-07-25 19:24:57.606691966
7301,2023-07-25 20:05:33.483076444
7302,2023-07-25 20:46:09.359460924
7303,2023-07-25 21:26:45.235845402
7304,2023-07-25 22:07:21.112229880
7305,2023-07-25 22:47:56.988614358
7306,2023-07-25 23:28:32.864998836
7307,2023-07-26 00:09:08.741383314
7308,2023-07-26 00:49:44.617767794
7309,2023-07-26 01:30:20.494152272
7310,2023-07-26 02:10:56.370536750
7311,2023-07-26 02:51:32.246921228
7312,2023-07-26 03:32:08.123305706
7313,2023-07-26 04:12:43.999690184
7314,2023-07-26 04:53:19.876074664
7315,2023-07-26 05:33:55.752459142
7316,2023-07-26 06:14:31.628843620
7317,2023-07-26 06:55:07.505228098
7318,2023-07-26 07:35:43.381612576
7319,2023-07-26 08:16:19.257997056
7320,2023-07-26 08:56:55.134381534
7321,2023-07-26 09:37:31.010766012
7322,2023-07-26 10:18:06.887150490
7323,2023-07-26 10:58:42.763534968
7324,2023-07-26 11:39:18.639919446
7325,2023-07-26 12:19:54.516303926
7326,2023-07-26 13:00:30.392688404
7327,2023-07-26 13:41:06.269072882
7328,2023-07-26 14:21:42.145457360
7329,2023-07-26 15:02:18.021841838
7330,2023-07-26 15:42:53.898226316
7331,2023-07-26 16:23:29.774610796
7332,2023-07-26 17:04:05.650995274
7333,2023-07-26 17:44:41.527379752
7334,2023-07-26 18:25:17.403764230
7335,2023-07-26 19:05:53.280148708
7336,2023-07-26 19:46:29.156533188
7337,2023-07-26 20:27:05.032917666
7338,2023-07-26 21:07:40.909302144
7339,2023-07-26 21:48:16.785686622
7340,2023-07-26 22:28:52.662071100
7341,2023-07-26 23:09:28.538455578
7342,2023-07-26 23:50:04.414840058
7343,2023-07-27 00:30:40.291224536
7344,2023-07-27 01:11:16.167609014
7345,2023-07-27 01:51:52.043993492
7346,2023-07-27 02:32:27.920377970
7347,2023-07-27 03:13:03.796762448
7348,2023-07-27 03:53:39.673146928
7349,2023-07-27 04:34:15.549531406
7350,2023-07-27 05:14:51.425915884
7351,2023-07-27 05:55:27.302300362
7352,2023-07-27 06:36:03.178684840
7353,2023-07-27 07:16:39.055069320
7354,2023-07-27 07:57:14.931453798
7355,2023-07-27 08:37:50.807838276
7356,2023-07-27 09:18:26.684222754
7357,2023-07-27 09:59:02.560607232
7358,2023-07-27 10:39:38.436991710
7359,2023-07-27 11:20:14.313376190
7360,2023-07-27 12:00:50.189760668
7361,2023-07-27 12:41:26.066145146
7362,2023-07-27 13:22:01.942529624
7363,2023-07-27 14:02:37.818914102
7364,2023-07-27 14:43:13.695298580
7365,2023-07-27 15:23:49.571683060
7366,2023-07-27 16:04:25.448067538
7367,2023-07-27 16:45:01.324452016
7368,2023-07-27 17:25:37.200836494
7369,2023-07-27 18:06:13.077220972
7370,2023-07-27 18:46:48.953605452
7371,2023-07-27 19:27:24.829989930
7372,2023-07-27 20:08:00.706374408
7373,2023-07-27 20:48:36.582758886
7374,2023-07-27 21:29:12.459143364
7375,2023-07-27 22:09:48.335527842
7376,2023-07-27 22:50:24.211912322
7377,2023-07-27 23:31:00.088296800
7378,2023-07-28 00:11:35.964681278
7379,2023-07-28 00:52:11.841065756
7380,2023-07-28 01:32:47.717450234
7381,2023-07-28 02:13:23.593834712
7382,2023-07-28 02:53:59.470219192
7383,2023-07-28 03:34:35.346603670
7384,2023-07-28 04:15:11.222988148
7385,2023-07-28 04:55:47.099372626
7386,2023-07-28 05:36:22.975757104
7387,2023-07-28 06:16:58.852141582
7388,2023-07-28 06:57:34.728526062
7389,2023-07-28 07:38:10.604910540
7390,2023-07-28 08:18:46.481295018
7391,2023-07-28 08:59:22.357679496
7392,2023-07-28 09:39:58.234063974
7393,2023-07-28 10:20:34.110448454
7394,2023-07-28 11:01:09.986832932
7395,2023-07-28 11:41:45.863217410
7396,2023-07-28 12:22:21.739601888
7397,2023-07-28 13:02:57.615986368
7398,2023-07-28 13:43:33.492370844
7399,2023-07-28 14:24:09.368755324
7400,2023-07-28 15:04:45.245139800
7401,2023-07-28 15:45:21.121524280
7402,2023-07-28 16:25:56.997908760
7403,2023-07-28 17:06:32.874293236
7404,2023-07-28 17:47:08.750677716
7405,2023-07-28 18:27:44.627062192
7406,2023-07-28 19:08:20.503446672
7407,2023-07-28 19:48:56.379831152
7408,2023-07-28 20:29:32.256215628
7409,2023-07-28 21:10:08.132600108
7410,2023-07-28 21:50:44.008984584
7411,2023-07-28 22:31:19.885369064
7412,2023-07-28 23:11:55.761753540
7413,2023-07-28 23:52:31.638138020
7414,2023-07-29 00:33:07.514522500
7415,2023-07-29 01:13:43.390906976
7416,2023-07-29 01:54:19.267291456
7417,2023-07-29 02:34:55.143675932
7418,2023-07-29 03:15:31.020060412
7419,2023-07-29 03:56:06.896444892
7420,2023-07-29 04:36:42.772829368
7421,2023-07-29 05:17:18.649213848
7422,2023-07-29 05:57:54.525598324
7423,2023-07-29 06:38:30.401982804
7424,2023-07-29 07:19:06.278367280
7425,2023-07-29 07:59:42.154751760
7426,2023-07-29 08:40:18.031136240
7427,2023-07-29 09:20:53.907520716
7428,2023-07-29 10:01:29.783905196
7429,2023-07-29 10:42:05.660289672
7430,2023-07-29 11:22:41.536674152
7431,2023-07-29 12:03:17.413058632
7432,2023-07-29 12:43:53.289443108
7433,2023-07-29 13:24:29.165827588
7434,2023-07-29 14:05:05.042212064
7435,2023-07-29 14:45:40.918596544
7436,2023-07-29 15:26:16.794981024
7437,2023-07-29 16:06:52.671365500
7438,2023-07-29 16:47:28.547749980
7439,2023-07-29 17:28:04.424134456
7440,2023-07-29 18:08:40.300518936
7441,2023-07-29 18:49:16.176903412
7442,2023-07-29 19:29:52.053287892
7443,2023-07-29 20:10:27.929672372
7444,2023-07-29 20:51:03.806056848
7445,2023-07-29 21:31:39.682441328
7446,2023-07-29 22:12:15.558825804
7447,2023-07-29 22:52:51.435210284
7448,2023-07-29 23:33:27.311594764
7449,2023-07-30 00:14:03.187979240
7450,2023-07-30 00:54:39.064363720
7451,2023-07-30 01:35:14.940748196
7452,2023-07-30 02:15:50.817132676
7453,2023-07-30 02:56:26.693517156
7454,2023-07-30 03:37:02.569901632
7455,2023-07-30 04:17:38.446286112
7456,2023-07-30 04:58:14.322670588
7457,2023-07-30 05:38:50.199055068
7458,2023-07-30 06:19:26.075439544
7459,2023-07-30 07:00:01.951824024
7460,2023-07-30 07:40:37.828208504
7461,2023-07-30 08:21:13.704592980
7462,2023-07-30 09:01:49.580977460
7463,2023-07-30 09:42:25.457361936
7464,2023-07-30 10:23:01.333746416
7465,2023-07-30 11:03:37.210130896
7466,2023-07-30 11:44:13.086515372
7467,2023-07-30 12:24:48.962899852
7468,2023-07-30 13:05:24.839284328
7469,2023-07-30 13:46:00.715668808
7470,2023-07-30 14:26:36.592053288
7471,2023-07-30 15:07:12.468437764
7472,2023-07-30 15:47:48.344822244
7473,2023-07-30 16:28:24.221206720
7474,2023-07-30 17:09:00.097591200
7475,2023-07-30 17:49:35.973975676
7476,2023-07-30 18:30:11.850360156
7477,2023-07-30 19:10:47.726744636
7478,2023-07-30 19:51:23.603129112
7479,2023-07-30 20:31:59.479513592
7480,2023-07-30 21:12:35.355898068
7481,2023-07-30 21:53:11.232282548
7482,2023-07-30 22:33:47.108667028
7483,2023-07-30 23:14:22.985051504
7484,2023-07-30 23:54:58.861435984
7485,2023-07-31 00:35:34.737820460
7486,2023-07-31 01:16:10.614204940
7487,2023-07-31 01:56:46.490589420
7488,2023-07-31 02:37:22.366973896
7489,2023-07-31 03:17:58.243358376
7490,2023-07-31 03:58:34.119742852
7491,2023-07-31 04:39:09.996127332
7492,2023-07-31 05:19:45.872511808
7493,2023-07-31 06:00:21.748896288
7494,2023-07-31 06:40:57.625280768
7495,2023-07-31 07:21:33.501665244
7496,2023-07-31 08:02:09.378049724
7497,2023-07-31 08:42:45.254434200
7498,2023-07-31 09:23:21.130818680
7499,2023-07-31 10:03:57.007203160
7500,2023-07-31 10:44:32.883587636
7501,2023-07-31 11:25:08.759972116
7502,2023-07-31 12:05:44.636356592
7503,2023-07-31 12:46:20.512741072
7504,2023-07-31 13:26:56.389125552
7505,2023-07-31 14:07:32.265510028
7506,2023-07-31 14:48:08.141894508
7507,2023-07-31 15:28:44.018278984
7508,2023-07-31 16:09:19.894663464
7509,2023-07-31 16:49:55.771047940
7510,2023-07-31 17:30:31.647432420
7511,2023-07-31 18:11:07.523816900
7512,2023-07-31 18:51:43.400201376
7513,2023-07-31 19:32:19.276585856
7514,2023-07-31 20:12:55.152970332
7515,2023-07-31 20:53:31.029354812
7516,2023-07-31 21:34:06.905739292
7517,2023-07-31 22:14:42.782123768
7518,2023-07-31 22:55:18.658508248
7519,2023-07-31 23:35:54.534892724
7520,2023-08-01 00:16:30.411277204
7521,2023-08-01 00:57:06.287661684
7522,2023-08-01 01:37:42.164046160
7523,2023-08-01 02:18:18.040430640
7524,2023-08-01 02:58:53.916815116
7525,2023-08-01 03:39:29.793199596
7526,2023-08-01 04:20:05.669584072
7527,2023-08-01 05:00:41.545968552
7528,2023-08-01 05:41:17.422353032
7529,2023-08-01 06:21:53.298737508
7530,2023-08-01 07:02:29.175121988
7531,2023-08-01 07:43:05.051506464
7532,2023-08-01 08:23:40.927890944
7533,2023-08-01 09:04:16.804275424
7534,2023-08-01 09:44:52.680659900
7535,2023-08-01 10:25:28.557044380
7536,2023-08-01 11:06:04.433428856
7537,2023-08-01 11:46:40.309813336
7538,2023-08-01 12:27:16.186197816
7539,2023-08-01 13:07:52.062582292
7540,2023-08-01 13:48:27.938966772
7541,2023-08-01 14:29:03.815351248
7542,2023-08-01 15:09:39.691735728
7543,2023-08-01 15:50:15.568120204
7544,2023-08-01 16:30:51.444504684
7545,2023-08-01 17:11:27.320889164
7546,2023-08-01 17:52:03.197273640
7547,2023-08-01 18:32:39.073658120
7548,2023-08-01 19:13:14.950042596
7549,2023-08-01 19:53:50.826427076
7550,2023-08-01 20:34:26.702811556
7551,2023-08-01 21:15:02.579196032
7552,2023-08-01 21:55:38.455580512
7553,2023-08-01 22:36:14.331964988
7554,2023-08-01 23:16:50.208349468
7555,2023-08-01 23:57:26.084733948
7556,2023-08-02 00:38:01.961118424
7557,2023-08-02 01:18:37.837502904
7558,2023-08-02 01:59:13.713887380
7559,2023-08-02 02:39:49.590271860
7560,2023-08-02 03:20:25.466656336
7561,2023-08-02 04:01:01.343040816
7562,2023-08-02 04:41:37.219425296
7563,2023-08-02 05:22:13.095809772
7564,2023-08-02 06:02:48.972194252
7565,2023-08-02 06:43:24.848578728
7566,2023-08-02 07:24:00.724963208
7567,2023-08-02 08:04:36.601347688
7568,2023-08-02 08:45:12.477732164
7569,2023-08-02 09:25:48.354116644
7570,2023-08-02 10:06:24.230501120
7571,2023-08-02 10:47:00.106885600
7572,2023-08-02 11:27:35.983270080
7573,2023-08-02 12:08:11.859654556
7574,2023-08-02 12:48:47.736039036
7575,2023-08-02 13:29:23.612423512
7576,2023-08-02 14:09:59.488807992
7577,2023-08-02 14:50:35.365192468
7578,2023-08-02 15:31:11.241576948
7579,2023-08-02 16:11:47.117961428
7580,2023-08-02 16:52:22.994345904
7581,2023-08-02 17:32:58.870730384
7582,2023-08-02 18:13:34.747114860
7583,2023-08-02 18:54:10.623499340
7584,2023-08-02 19:34:46.499883820
7585,2023-08-02 20:15:22.376268296
7586,2023-08-02 20:55:58.252652776
7587,2023-08-02 21:36:34.129037252
7588,2023-08-02 22:17:10.005421732
7589,2023-08-02 22:57:45.881806212
7590,2023-08-02 23:38:21.758190688
7591,2023-08-03 00:18:57.634575168
7592,2023-08-03 00:59:33.510959644
7593,2023-08-03 01:40:09.387344124
7594,2023-08-03 02:20:45.263728600
7595,2023-08-03 03:01:21.140113080
7596,2023-08-03 03:41:57.016497560
7597,2023-08-03 04:22:32.892882036
7598,2023-08-03 05:03:08.769266516
7599,2023-08-03 05:43:44.645650992
7600,2023-08-03 06:24:20.522035472
7601,2023-08-03 07:04:56.398419952
7602,2023-08-03 07:45:32.274804428
7603,2023-08-03 08:26:08.151188908
7604,2023-08-03 09:06:44.027573384
7605,2023-08-03 09:47:19.903957864
7606,2023-08-03 10:27:55.780342340
7607,2023-08-03 11:08:31.656726820
7608,2023-08-03 11:49:07.533111300
7609,2023-08-03 12:29:43.409495776
7610,2023-08-03 13:10:19.285880256
7611,2023-08-03 13:50:55.162264732
7612,2023-08-03 14:31:31.038649212
7613,2023-08-03 15:12:06.915033692
7614,2023-08-03 15:52:42.791418168
7615,2023-08-03 16:33:18.667802648
7616,2023-08-03 17:13:54.544187124
7617,2023-08-03 17:54:30.420571604
7618,2023-08-03 18:35:06.296956084
7619,2023-08-03 19:15:42.173340560
7620,2023-08-03 19:56:18.049725040
7621,2023-08-03 20:36:53.926109516
7622,2023-08-03 21:17:29.802493996
7623,2023-08-03 21:58:05.678878472
7624,2023-08-03 22:38:41.555262952
7625,2023-08-03 23:19:17.431647432
7626,2023-08-03 23:59:53.308031908
7627,2023-08-04 00:40:29.184416388
7628,2023-08-04 01:21:05.060800864
7629,2023-08-04 02:01:40.937185344
7630,2023-08-04 02:42:16.813569824
7631,2023-08-04 03:22:52.689954300
7632,2023-08-04 04:03:28.566338780
7633,2023-08-04 04:44:04.442723256
7634,2023-08-04 05:24:40.319107736
7635,2023-08-04 06:05:16.195492216
7636,2023-08-04 06:45:52.071876692
7637,2023-08-04 07:26:27.948261172
7638,2023-08-04 08:07:03.824645648
7639,2023-08-04 08:47:39.701030128
7640,2023-08-04 09:28:15.577414604
7641,2023-08-04 10:08:51.453799084
7642,2023-08-04 10:49:27.330183564
7643,2023-08-04 11:30:03.206568040
7644,2023-08-04 12:10:39.082952520
7645,2023-08-04 12:51:14.959336996
7646,2023-08-04 13:31:50.835721476
7647,2023-08-04 14:12:26.712105956
7648,2023-08-04 14:53:02.588490432
7649,2023-08-04 15:33:38.464874912
7650,2023-08-04 16:14:14.341259388
7651,2023-08-04 16:54:50.217643868
7652,2023-08-04 17:35:26.094028348
7653,2023-08-04 18:16:01.970412824
7654,2023-08-04 18:56:37.846797304
7655,2023-08-04 19:37:13.723181780
7656,2023-08-04 20:17:49.599566260
7657,2023-08-04 20:58:25.475950736
7658,2023-08-04 21:39:01.352335216
7659,2023-08-04 22:19:37.228719696
7660,2023-08-04 23:00:13.105104172
7661,2023-08-04 23:40:48.981488652
7662,2023-08-05 00:21:24.857873128
7663,2023-08-05 01:02:00.734257608
7664,2023-08-05 01:42:36.610642088
7665,2023-08-05 02:23:12.487026564
7666,2023-08-05 03:03:48.363411044
7667,2023-08-05 03:44:24.239795520
7668,2023-08-05 04:25:00.116180000
7669,2023-08-05 05:05:35.992564480
7670,2023-08-05 05:46:11.868948956
7671,2023-08-05 06:26:47.745333436
7672,2023-08-05 07:07:23.621717912
7673,2023-08-05 07:47:59.498102392
7674,2023-08-05 08:28:35.374486868
7675,2023-08-05 09:09:11.250871348
7676,2023-08-05 09:49:47.127255828
7677,2023-08-05 10:30:23.003640304
7678,2023-08-05 11:10:58.880024784
7679,2023-08-05 11:51:34.756409260
7680,2023-08-05 12:32:10.632793740
7681,2023-08-05 13:12:46.509178220
7682,2023-08-05 13:53:22.385562696
7683,2023-08-05 14:33:58.261947176
7684,2023-08-05 15:14:34.138331652
7685,2023-08-05 15:55:10.014716132
7686,2023-08-05 16:35:45.891100612
7687,2023-08-05 17:16:21.767485088
7688,2023-08-05 17:56:57.643869568
7689,2023-08-05 18:37:33.520254044
7690,2023-08-05 19:18:09.396638524
7691,2023-08-05 19:58:45.273023000
7692,2023-08-05 20:39:21.149407480
7693,2023-08-05 21:19:57.025791960
7694,2023-08-05 22:00:32.902176436
7695,2023-08-05 22:41:08.778560916
7696,2023-08-05 23:21:44.654945392
7697,2023-08-06 00:02:20.531329872
7698,2023-08-06 00:42:56.407714352
7699,2023-08-06 01:23:32.284098828
7700,2023-08-06 02:04:08.160483308
7701,2023-08-06 02:44:44.036867784
7702,2023-08-06 03:25:19.913252264
7703,2023-08-06 04:05:55.789636744
7704,2023-08-06 04:46:31.666021220
7705,2023-08-06 05:27:07.542405700
7706,2023-08-06 06:07:43.418790176
7707,2023-08-06 06:48:19.295174656
7708,2023-08-06 07:28:55.171559132
7709,2023-08-06 08:09:31.047943612
7710,2023-08-06 08:50:06.924328092
7711,2023-08-06 09:30:42.800712568
7712,2023-08-06 10:11:18.677097048
7713,2023-08-06 10:51:54.553481524
7714,2023-08-06 11:32:30.429866004
7715,2023-08-06 12:13:06.306250484
7716,2023-08-06 12:53:42.182634960
7717,2023-08-06 13:34:18.059019440
7718,2023-08-06 14:14:53.935403916
7719,2023-08-06 14:55:29.811788396
7720,2023-08-06 15:36:05.688172876
7721,2023-08-06 16:16:41.564557352
7722,2023-08-06 16:57:17.440941832
7723,2023-08-06 17:37:53.317326308
7724,2023-08-06 18:18:29.193710788
7725,2023-08-06 18:59:05.070095264
7726,2023-08-06 19:39:40.946479744
7727,2023-08-06 20:20:16.822864224
7728,2023-08-06 21:00:52.699248700
7729,2023-08-06 21:41:28.575633180
7730,2023-08-06 22:22:04.452017656
7731,2023-08-06 23:02:40.328402136
7732,2023-08-06 23:43:16.204786616
