,registered_year,engine_capacity,kms_driven,max_power,seats,mileage,resale_price_Lakh,ID,prediction,city,insurance,transmission_type,owner_type,fuel_type,body_type
7589,2015,1498,90000,100.0,5.0,20.0,5.95,8140,5.5700999999999965,Hyderabad,Third Party insurance,Manual,Second Owner,Diesel,Sedan
7590,2021,998,3688,70.0,5.0,26.0,6.46,8141,6.338599999999999,Lucknow,Comprehensive,Automatic,First Owner,Petrol,Hatchback
7591,2021,998,10000,120.0,5.0,18.0,11.5,8142,10.856,Bangalore,Third Party insurance,Manual,First Owner,Petrol,SUV
7592,2015,1197,30000,80.0,5.0,18.0,4.15,8143,4.076099999999998,Agra,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7593,2017,3198,120000,200.0,7.0,10.0,20.0,8144,22.394900000000003,Ahmedabad,Third Party insurance,Automatic,Second Owner,Diesel,SUV
7594,2018,2143,38000,200.0,5.0,18.0,49.75,8145,45.683,Mumbai,Third Party insurance,Automatic,First Owner,Diesel,SUV
7595,2018,998,16338,70.0,5.0,20.0,4.55,8146,4.242000000000004,Jaipur,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
7596,2019,1198,53000,110.0,5.0,16.0,6.75,8147,7.090499999999997,Mumbai,Comprehensive,Manual,First Owner,Petrol,SUV
7597,2011,1248,42993,70.0,5.0,20.0,3.77,8148,3.7081999999999993,Bangalore,Comprehensive,Manual,First Owner,Diesel,Sedan
7598,2021,799,6540,50.0,5.0,20.0,3.59,8149,3.728099999999996,Kolkata,Third Party,Manual,First Owner,Petrol,Hatchback
7599,2022,1997,10000,150.0,4.0,16.0,14.0,8150,14.7093,Kolkata,Third Party insurance,Manual,First Owner,Petrol,SUV
7600,2010,1197,80000,80.0,5.0,18.0,2.6,8151,2.4149999999999974,Ahmedabad,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
7601,2014,1497,50000,120.0,5.0,18.0,4.8,8152,4.391400000000004,Kolkata,Third Party insurance,Manual,First Owner,Petrol,Sedan
7602,2014,1995,79412,180.0,5.0,20.0,14.25,8153,14.478000000000002,Jaipur,Comprehensive,Automatic,Second Owner,Diesel,Sedan
7603,2014,1197,41179,80.0,5.0,18.0,4.83,8155,4.559499999999996,Pune,Comprehensive,Manual,First Owner,Petrol,Hatchback
7604,2015,1197,59000,100.0,5.0,18.0,7.75,8156,7.304899999999998,Bangalore,Comprehensive,Automatic,Second Owner,Petrol,Hatchback
7605,2014,2993,80000,260.0,5.0,16.0,25.0,8158,23.511,Pune,Third Party insurance,Automatic,Second Owner,Diesel,Sedan
7606,2015,1396,86000,70.0,5.0,20.0,2.0,8159,2.457,Ahmedabad,Comprehensive,Manual,First Owner,Diesel,Sedan
7607,2021,999,27747,100.0,5.0,20.0,7.77,8160,7.970599999999991,Bangalore,Third Party,Manual,First Owner,Petrol,SUV
7608,2022,2184,9000,130.0,4.0,16.0,17.75,8161,17.3001,Bangalore,Comprehensive,Manual,First Owner,Diesel,SUV
7609,2016,1598,33388,100.0,5.0,16.0,4.96,8162,5.311399999999995,Mumbai,Comprehensive,Manual,Second Owner,Petrol,Sedan
7610,2015,1248,120000,70.0,5.0,26.0,5.5,8163,5.097300000000001,Chennai,Third Party insurance,Manual,First Owner,Diesel,Sedan
7611,2018,1197,60000,80.0,5.0,20.0,4.65,8164,4.726599999999996,Agra,Third Party insurance,Manual,Second Owner,Petrol,Sedan
7612,2022,1462,7386,100.0,5.0,20.0,12.44,8165,12.228000000000025,Pune,Comprehensive,Manual,First Owner,Petrol,SUV
7613,2013,1197,80000,90.0,5.0,18.0,3.6,8166,3.5441000000000025,Delhi,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
7614,2015,1396,120000,90.0,5.0,22.0,7.0,8168,6.470600000000001,Jaipur,Third Party insurance,Manual,First Owner,Diesel,SUV
7615,2019,2179,31290,150.0,7.0,18.0,13.0,8169,13.734000000000002,Bangalore,Not Available,Manual,First Owner,Diesel,MUV
7616,2022,1462,20000,90.0,7.0,26.0,13.0,8170,12.750899999999994,Bangalore,Third Party insurance,Manual,First Owner,CNG,MUV
7617,2015,1497,74169,120.0,5.0,18.0,6.5,8171,6.355899999999999,Gurgaon,Third Party,Automatic,First Owner,Petrol,Sedan
7618,2019,998,50000,120.0,5.0,18.0,8.55,8172,8.692199999999993,Pune,Third Party insurance,Manual,First Owner,Petrol,SUV
7619,2016,1968,49253,170.0,5.0,16.0,17.0,8173,17.692100000000003,Kolkata,Comprehensive,Automatic,Second Owner,Diesel,SUV
7620,2015,2143,55000,200.0,5.0,14.0,16.0,8174,17.175300000000004,Delhi,Comprehensive,Automatic,First Owner,Diesel,Sedan
7621,2017,1497,41247,120.0,5.0,14.0,7.66,8175,7.771000000000003,Mumbai,Comprehensive,Automatic,First Owner,Petrol,SUV
7622,2013,796,80000,50.0,5.0,22.0,1.3,8176,1.4135999999999995,Jaipur,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
7623,2008,1197,109590,80.0,5.0,20.0,1.2,8177,1.2839180000000017,Gurgaon,Not Available,Manual,First Owner,Petrol,Hatchback
7624,2017,1373,90000,80.0,7.0,18.0,8.5,8178,7.0448999999999975,Mumbai,Third Party insurance,Manual,First Owner,CNG,MUV
7625,2016,1461,96000,80.0,8.0,22.0,4.75,8179,4.7181,Jaipur,Comprehensive,Manual,First Owner,Diesel,MUV
7626,2011,1197,80000,90.0,5.0,22.0,3.15,8180,2.9830000000000005,Pune,Comprehensive,Manual,First Owner,Petrol,Sedan
7627,2017,1197,26530,80.0,5.0,20.0,4.73,8181,5.060600000000004,Pune,Comprehensive,Manual,First Owner,Petrol,Hatchback
7628,2021,1199,11742,110.0,5.0,18.0,7.6,8182,8.082100000000011,Hyderabad,Comprehensive,Manual,First Owner,Petrol,Hatchback
7629,2017,1598,49576,100.0,5.0,14.0,6.92,8183,7.075099999999997,Bangalore,Zero Dep,Manual,Second Owner,Petrol,SUV
7630,2016,1248,99232,90.0,5.0,24.0,8.37,8184,8.061900000000003,Bangalore,Comprehensive,Manual,First Owner,Diesel,SUV
7631,2022,1498,20000,150.0,5.0,18.0,19.0,8185,17.8226,Ahmedabad,Third Party insurance,Manual,First Owner,Petrol,SUV
7632,2016,2179,50000,140.0,7.0,16.0,9.0,8187,9.154299999999996,Agra,Third Party insurance,Manual,First Owner,Diesel,SUV
7633,2022,1493,11000,70.0,7.0,16.0,10.11,8188,9.668300000000006,Delhi,Comprehensive,Manual,First Owner,Diesel,SUV
7634,2010,1497,69000,120.0,5.0,16.0,3.24,8189,3.2090000000000027,Mumbai,Comprehensive,Automatic,First Owner,Petrol,Sedan
7635,2016,2982,90000,170.0,7.0,12.0,16.5,8190,17.695400000000003,Kolkata,Third Party insurance,Automatic,First Owner,Diesel,SUV
7636,2022,1199,30000,120.0,5.0,18.0,10.42,8191,10.423999999999992,Ahmedabad,Third Party insurance,Manual,First Owner,Petrol,SUV
7637,2011,1197,60000,80.0,5.0,20.0,1.92,8192,1.957799999999997,Mumbai,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
7638,2014,998,77988,60.0,5.0,26.0,3.45,8193,3.3998999999999966,Mumbai,Comprehensive,Manual,First Owner,CNG,Hatchback
7639,2014,1396,72836,90.0,5.0,22.0,5.0,8194,4.616299999999999,Jaipur,Not Available,Manual,First Owner,Diesel,Hatchback
7640,2016,1248,45520,90.0,5.0,24.0,7.87,8195,7.644900000000003,Ahmedabad,Third Party,Manual,First Owner,Diesel,SUV
7641,2018,1198,70000,80.0,6.0,18.0,5.0,8196,4.505800000000001,Delhi,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7642,2015,1591,93177,120.0,5.0,16.0,5.34,8197,5.550199999999997,Kolkata,Comprehensive,Manual,First Owner,Petrol,SUV
7643,2013,1248,90000,90.0,5.0,22.0,2.55,8198,2.7617000000000043,Ahmedabad,Third Party insurance,Manual,Second Owner,Diesel,Sedan
7644,2020,999,43000,70.0,7.0,18.0,7.25,8199,7.045400000000004,Mumbai,Third Party insurance,Automatic,First Owner,Petrol,MUV
7645,2016,1197,30000,80.0,5.0,22.0,4.4,8200,4.578299999999996,Agra,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
7646,2017,1198,43800,90.0,5.0,18.0,5.25,8202,5.027100000000001,Mumbai,Comprehensive,Manual,First Owner,Petrol,Sedan
7647,2016,2143,36000,170.0,5.0,18.0,31.5,8203,29.3634,Kolkata,Comprehensive,Automatic,First Owner,Diesel,SUV
7648,2013,1086,80000,70.0,5.0,20.0,2.55,8204,2.5388000000000024,Ahmedabad,Third Party insurance,Manual,Second Owner,LPG,Hatchback
7649,2018,1248,83567,90.0,7.0,24.0,7.41,8205,7.878999999999998,Gurgaon,Comprehensive,Manual,Second Owner,Diesel,MUV
7650,2019,1197,17925,80.0,5.0,18.0,4.9,8206,5.3293999999999935,Delhi,Zero Dep,Manual,First Owner,Petrol,Hatchback
7651,2019,999,10000,80.0,5.0,18.0,9.0,8207,8.5103,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7652,2018,1248,57000,90.0,5.0,24.0,7.4,8208,7.597899999999993,Delhi,Comprehensive,Automatic,First Owner,Diesel,SUV
7653,2011,796,40000,50.0,5.0,20.0,1.8,8209,1.7903000000000018,Ahmedabad,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7654,2017,1197,60000,80.0,5.0,18.0,6.0,8210,6.096999999999998,Hyderabad,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7655,2014,936,30000,60.0,5.0,26.0,1.7,8211,1.8825999999999976,Mumbai,Third Party insurance,Manual,Second Owner,Diesel,Hatchback
7656,2021,999,20000,80.0,5.0,18.0,7.0,8212,6.898000000000001,Pune,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7657,2010,1197,94259,90.0,5.0,18.0,2.6,8213,2.5293999999999985,Chennai,Comprehensive,Manual,First Owner,Petrol,Hatchback
7658,2018,998,32623,70.0,5.0,24.0,4.11,8214,4.013700000000005,Chandigarh,Zero Dep,Manual,First Owner,Petrol,Hatchback
7659,2021,999,20000,70.0,5.0,18.0,6.51,8215,6.656099999999997,Ahmedabad,Third Party insurance,Manual,First Owner,Petrol,SUV
7660,2017,1582,82000,130.0,5.0,18.0,10.75,8216,10.804499999999996,Ahmedabad,Comprehensive,Automatic,First Owner,Diesel,SUV
7661,2013,1248,99860,70.0,5.0,24.0,4.35,8217,4.112900000000003,Hyderabad,Comprehensive,Manual,First Owner,Diesel,Sedan
7662,2019,1199,120830,80.0,5.0,24.0,4.46,8218,5.157799999999996,Ahmedabad,Third Party insurance,Automatic,First Owner,Petrol,Hatchback
7663,2016,1172,120000,70.0,5.0,16.0,3.5,8219,3.5346,Chandigarh,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7664,2011,2354,90000,180.0,5.0,12.0,4.35,8220,4.302000000000005,Ahmedabad,Third Party insurance,Automatic,Second Owner,Petrol,Sedan
7665,2017,1197,54748,80.0,5.0,18.0,4.91,8221,5.052300000000005,Ahmedabad,Zero Dep,Manual,First Owner,Petrol,Hatchback
7666,2016,1798,66000,140.0,5.0,14.0,9.45,8222,9.812000000000006,Delhi,Comprehensive,Automatic,First Owner,Petrol,Sedan
7667,2018,1199,89000,90.0,5.0,20.0,6.75,8224,6.6435,Pune,Comprehensive,Automatic,First Owner,Petrol,Hatchback
7668,2015,1248,110000,90.0,5.0,20.0,3.5,8225,4.0786,Pune,Third Party insurance,Manual,First Owner,Diesel,Hatchback
7669,2018,1498,85965,100.0,5.0,26.0,6.2,8226,6.445900000000003,Lucknow,Third Party,Manual,First Owner,Diesel,SUV
7670,2018,999,35437,70.0,5.0,24.0,3.86,8227,3.738900000000007,Delhi,Zero Dep,Automatic,First Owner,Petrol,Hatchback
7671,2020,1186,80000,70.0,5.0,26.0,7.5,8228,7.058500000000005,Pune,Third Party insurance,Manual,First Owner,Diesel,Sedan
7672,2019,1497,26805,110.0,5.0,22.0,7.72,8229,8.005700000000008,Delhi,Third Party,Manual,First Owner,Diesel,SUV
7673,2017,1197,37950,80.0,5.0,20.0,5.85,8230,5.986800000000006,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7674,2017,1198,91112,80.0,6.0,26.0,3.75,8231,3.8758,Chennai,Comprehensive,Manual,First Owner,Diesel,Hatchback
7675,2022,2184,17000,130.0,4.0,16.0,15.9,8232,15.88350000000001,Ahmedabad,Third Party,Manual,First Owner,Diesel,SUV
7676,2018,1248,79500,90.0,7.0,26.0,7.25,8233,7.7398,Kolkata,Third Party insurance,Manual,First Owner,Diesel,MUV
7677,2017,1197,32199,80.0,5.0,20.0,5.9,8234,5.918699999999991,Chennai,Third Party insurance,Manual,First Owner,Petrol,Sedan
7678,2019,1498,71000,80.0,5.0,24.0,8.75,8235,8.173900000000001,Pune,Comprehensive,Automatic,First Owner,Diesel,Sedan
7679,2022,1199,40000,90.0,5.0,18.0,8.5,8236,8.502300000000002,Delhi,Third Party insurance,Manual,First Owner,Petrol,Sedan
7680,2018,1582,26833,130.0,5.0,20.0,9.13,8237,10.2017,Mumbai,Third Party insurance,Manual,Second Owner,Diesel,SUV
7681,2020,1396,46269,90.0,5.0,24.0,11.5,8238,10.7639,Hyderabad,Third Party insurance,Manual,First Owner,Diesel,SUV
7682,2015,1248,67668,90.0,7.0,20.0,7.12,8239,6.8221000000000025,Hyderabad,Third Party,Manual,First Owner,Diesel,MUV
7683,2018,2694,64133,160.0,7.0,10.0,32.0,8240,28.8903,Gurgaon,Not Available,Automatic,First Owner,Petrol,SUV
7684,2016,1197,8347,90.0,5.0,22.0,4.49,8241,4.486900000000003,Kolkata,Third Party,Manual,First Owner,Petrol,Hatchback
7685,2017,1197,69946,90.0,5.0,22.0,4.93,8242,4.938300000000004,Delhi,Comprehensive,Manual,First Owner,Petrol,Hatchback
7686,2017,1248,120000,70.0,5.0,28.0,5.75,8244,5.607300000000001,Bangalore,Third Party insurance,Manual,Second Owner,Diesel,Hatchback
7687,2016,1248,117495,90.0,5.0,24.0,3.94,8245,4.726199999999998,Kolkata,Third Party,Manual,First Owner,Diesel,SUV
7688,2018,2755,74000,170.0,7.0,12.0,28.75,8246,28.628300000000003,Delhi,Third Party insurance,Automatic,First Owner,Diesel,SUV
7689,2017,796,36788,40.0,5.0,34.0,2.99,8247,2.9926000000000013,Mumbai,Third Party insurance,Manual,First Owner,CNG,Hatchback
7690,2020,1198,46509,110.0,5.0,16.0,7.59,8248,8.473200000000002,Delhi,Third Party,Automatic,First Owner,Petrol,SUV
7691,2021,1197,20000,80.0,5.0,20.0,7.5,8249,7.585800000000001,Delhi,Third Party insurance,Manual,First Owner,Petrol,Sedan
7692,2021,999,22475,70.0,5.0,22.0,4.67,8250,4.8092000000000015,Gurgaon,Third Party insurance,Automatic,First Owner,Petrol,Hatchback
7693,2015,1199,72344,90.0,5.0,18.0,4.66,8251,4.522700000000008,Mumbai,Third Party,Manual,Third Owner,Petrol,Hatchback
7694,2015,1998,50000,160.0,5.0,14.0,4.15,8252,5.773699999999994,Delhi,Third Party insurance,Automatic,Third Owner,Diesel,Sedan
7695,2020,998,40000,70.0,5.0,22.0,4.5,8253,4.4368,Kolkata,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7696,2022,1199,15061,120.0,5.0,18.0,10.5,8254,10.542000000000003,Hyderabad,Comprehensive,Manual,First Owner,Petrol,SUV
7697,2013,1248,104493,90.0,5.0,20.0,1.7,8255,2.282299999999997,Gurgaon,Third Party,Manual,First Owner,Diesel,Sedan
7698,2018,1198,148900,70.0,5.0,20.0,2.61,8256,3.149700000000005,Pune,Comprehensive,Manual,Second Owner,Petrol,Hatchback
7699,2010,1248,110000,80.0,5.0,18.0,2.4,8257,2.2900000000000023,Chandigarh,Third Party insurance,Manual,Second Owner,Diesel,Hatchback
7700,2016,1198,17512,80.0,5.0,18.0,3.9,8258,4.409599999999996,Bangalore,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
7701,2019,1597,63660,120.0,7.0,20.0,16.5,8259,14.402599999999996,Gurgaon,Not Available,Automatic,First Owner,Diesel,SUV
7702,2022,1199,10000,90.0,5.0,20.0,5.9,8260,6.365399999999993,Kolkata,Third Party insurance,Manual,Second Owner,Petrol,SUV
7703,2018,1199,64666,80.0,5.0,24.0,4.93,8261,4.817400000000003,Pune,Comprehensive,Manual,First Owner,Petrol,Hatchback
7704,2016,1197,48563,90.0,5.0,22.0,5.27,8262,5.128299999999995,Ahmedabad,Comprehensive,Manual,Second Owner,Petrol,Sedan
7705,2012,2179,160351,140.0,7.0,16.0,4.15,8263,4.354099999999995,Jaipur,Not Available,Manual,First Owner,Diesel,SUV
7706,2018,1364,26195,70.0,5.0,24.0,5.52,8265,5.517199999999995,Lucknow,Third Party,Manual,First Owner,Diesel,Hatchback
7707,2015,998,30000,70.0,5.0,20.0,3.3,8266,3.416300000000005,Pune,Third Party insurance,Automatic,Second Owner,Petrol,Hatchback
7708,2015,1197,94121,80.0,5.0,18.0,5.39,8268,4.973199999999994,Hyderabad,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
7709,2019,1368,20000,100.0,5.0,20.0,7.5,8269,7.922700000000001,Delhi,Third Party insurance,Manual,First Owner,Petrol,Sedan
7710,2017,1995,65000,190.0,5.0,22.0,32.0,8270,30.175300000000004,Bangalore,Comprehensive,Automatic,First Owner,Diesel,Sedan
7711,2016,1198,110267,70.0,5.0,20.0,3.51,8271,3.640599999999998,Chennai,Comprehensive,Manual,Second Owner,Petrol,Hatchback
7712,2022,999,1763,70.0,5.0,18.0,6.12,8272,6.174800000000002,Kolkata,Comprehensive,Manual,First Owner,Petrol,SUV
7713,2016,1197,91117,80.0,5.0,22.0,4.32,8273,4.332799999999995,Lucknow,Third Party,Manual,First Owner,Petrol,Hatchback
7714,2015,1373,64000,90.0,5.0,20.0,5.95,8274,5.8013,Delhi,Third Party insurance,Manual,First Owner,Petrol,Sedan
7715,2017,1498,110000,110.0,5.0,22.0,5.2,8275,5.552699999999996,Chennai,Third Party insurance,Manual,First Owner,Diesel,Sedan
7716,2015,1197,87868,80.0,5.0,18.0,4.4,8276,4.4047999999999945,Chennai,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7717,2021,999,20000,110.0,5.0,18.0,9.3,8277,9.56139999999999,Agra,Third Party insurance,Manual,First Owner,Petrol,Sedan
7718,2020,1197,12000,80.0,5.0,20.0,5.75,8278,5.891700000000001,Kolkata,Comprehensive,Manual,First Owner,Petrol,Hatchback
7719,2014,1197,31946,90.0,5.0,22.0,4.04,8279,4.127500000000003,Mumbai,Comprehensive,Manual,First Owner,Petrol,Hatchback
7720,2011,1591,100000,120.0,5.0,18.0,2.4,8280,2.6757000000000017,Mumbai,Third Party insurance,Manual,Third Owner,Petrol,Sedan
7721,2015,1461,68739,80.0,5.0,20.0,6.76,8281,6.300099999999995,Bangalore,Third Party,Manual,Second Owner,Diesel,SUV
7722,2017,1373,80000,90.0,5.0,20.0,5.25,8282,5.593399999999999,Gurgaon,Third Party insurance,Automatic,First Owner,Petrol,Sedan
7723,2017,1197,50484,80.0,5.0,22.0,5.95,8283,6.0208,Pune,Comprehensive,Automatic,Second Owner,Petrol,Hatchback
7724,2019,1498,63449,100.0,5.0,24.0,9.42,8284,9.298899999999987,Bangalore,Third Party,Manual,First Owner,Diesel,SUV
7725,2011,1197,58000,80.0,5.0,16.0,3.4,8285,3.333499999999998,Chennai,Comprehensive,Automatic,Second Owner,Petrol,Hatchback
7726,2019,1196,40000,90.0,5.0,18.0,4.8,8286,5.003900000000005,Delhi,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7727,2018,1497,80000,120.0,5.0,18.0,8.75,8287,8.2486,Mumbai,Third Party insurance,Manual,First Owner,Petrol,Sedan
7728,2020,1197,33702,80.0,5.0,20.0,6.03,8288,6.148299999999989,Ahmedabad,Zero Dep,Manual,First Owner,Petrol,Sedan
7729,2018,1497,42000,120.0,5.0,18.0,5.0,8289,5.8309000000000015,Kolkata,Third Party insurance,Manual,First Owner,Petrol,Sedan
7730,2017,1248,90250,70.0,5.0,28.0,6.72,8290,6.621300000000012,Chennai,Zero Dep,Manual,First Owner,Diesel,Sedan
7731,2016,1968,20331,190.0,5.0,18.0,28.0,8291,25.9598,Chandigarh,Not Available,Automatic,Second Owner,Diesel,Sedan
7732,2013,2982,109618,170.0,7.0,12.0,11.54,8292,11.893399999999986,Gurgaon,Not Available,Automatic,First Owner,Diesel,SUV
7733,2018,1199,28473,90.0,5.0,18.0,6.85,8293,6.651800000000009,Kolkata,Comprehensive,Manual,First Owner,Petrol,SUV
7734,2016,1197,18944,80.0,5.0,18.0,4.79,8294,4.913200000000006,Mumbai,Comprehensive,Manual,First Owner,Petrol,Hatchback
7735,2018,1197,38502,80.0,5.0,22.0,6.8,8295,6.642699999999995,Chennai,Comprehensive,Manual,First Owner,Petrol,Hatchback
7736,2021,1498,26000,100.0,5.0,24.0,11.45,8296,10.945000000000014,Mumbai,Third Party insurance,Manual,First Owner,Diesel,SUV
7737,2021,1451,20000,140.0,6.0,12.0,19.0,8297,19.1721,Gurgaon,Third Party insurance,Automatic,First Owner,Petrol,SUV
7738,2017,1199,30000,80.0,5.0,24.0,4.7,8299,4.567999999999994,Hyderabad,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7739,2012,1197,72000,80.0,5.0,20.0,2.5,8300,2.4355000000000007,Ahmedabad,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
7740,2014,1120,46488,70.0,5.0,24.0,4.95,8301,4.338899999999997,Mumbai,Comprehensive,Manual,First Owner,Diesel,Sedan
7741,2019,1197,30444,80.0,5.0,22.0,6.12,8302,6.063100000000003,Gurgaon,Zero Dep,Manual,First Owner,Petrol,Sedan
7742,2017,1197,35029,90.0,5.0,22.0,4.51,8303,4.752099999999995,Mumbai,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7743,2015,998,94458,70.0,5.0,20.0,2.99,8304,2.9682000000000026,Ahmedabad,Zero Dep,Manual,Second Owner,Petrol,Hatchback
7744,2018,1197,30000,80.0,5.0,22.0,6.25,8305,6.095,Mumbai,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7745,2019,1591,54683,120.0,5.0,14.0,11.63,8306,11.785200000000003,Delhi,Third Party insurance,Automatic,First Owner,Petrol,SUV
7746,2018,1197,30000,80.0,5.0,22.0,6.5,8307,6.516899999999998,Chennai,Comprehensive,Manual,First Owner,Petrol,Hatchback
7747,2014,1461,172295,80.0,5.0,20.0,3.4,8309,3.594599999999997,Jaipur,Not Available,Manual,First Owner,Diesel,SUV
7748,2022,1498,1800,110.0,5.0,16.0,14.84,8310,14.59229999999999,Hyderabad,Comprehensive,Manual,First Owner,Petrol,SUV
7749,2017,814,74366,60.0,5.0,22.0,3.05,8311,2.913000000000003,Gurgaon,Zero Dep,Manual,Second Owner,Petrol,Hatchback
7750,2017,999,65192,70.0,5.0,24.0,3.05,8312,3.1856000000000018,Hyderabad,Third Party insurance,Manual,First Owner,Petrol,Hatchback
7751,2012,1197,34413,80.0,5.0,18.0,3.1,8313,2.876500000000001,Delhi,Third Party,Manual,First Owner,Petrol,Hatchback
7752,2011,998,73000,70.0,5.0,24.0,1.95,8314,1.9753999999999976,Pune,Third Party,Manual,First Owner,Petrol,Hatchback
7753,2018,1248,112667,70.0,5.0,28.0,5.74,8315,6.013300000000004,Hyderabad,Third Party insurance,Manual,Second Owner,Diesel,Hatchback
7754,2022,1462,30000,100.0,5.0,20.0,13.0,8316,12.6602,Hyderabad,Third Party insurance,Automatic,First Owner,Petrol,Sedan
7755,2018,1582,73000,130.0,5.0,22.0,10.5,8317,10.377500000000005,Ahmedabad,Comprehensive,Automatic,First Owner,Diesel,Sedan
7756,2012,1197,42175,90.0,5.0,18.0,3.21,8319,3.1752,Mumbai,Third Party insurance,Manual,Second Owner,Petrol,Sedan
7757,2014,1498,117189,100.0,5.0,26.0,5.0,8320,4.8318,Hyderabad,Not Available,Manual,First Owner,Diesel,Sedan
7758,2022,999,7641,70.0,5.0,22.0,4.86,8321,4.8559000000000045,Ahmedabad,Third Party,Manual,Second Owner,Petrol,Hatchback
7759,2016,2143,120000,170.0,5.0,18.0,25.0,8322,24.3829,Mumbai,Third Party insurance,Automatic,First Owner,Diesel,SUV
7760,2019,1462,82000,100.0,5.0,20.0,7.65,8323,8.034299999999993,Delhi,Third Party insurance,Manual,First Owner,Petrol,Sedan
7761,2013,1248,70631,90.0,7.0,20.0,5.7,8324,5.829,Hyderabad,Comprehensive,Manual,First Owner,Diesel,MUV
7762,2016,1798,36000,140.0,5.0,14.0,8.5,8325,9.4596,Kolkata,Comprehensive,Automatic,First Owner,Petrol,Sedan
7763,2017,1186,50000,70.0,5.0,24.0,3.15,8326,3.4814999999999987,Delhi,Third Party insurance,Manual,Second Owner,Diesel,Hatchback
7764,2017,1199,55600,90.0,5.0,18.0,5.35,8327,5.584200000000007,Kolkata,Comprehensive,Manual,First Owner,Petrol,SUV
